"Comp 1","Comp 2","Comp 3","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5"
2.17038864625234,1.78594589300655,0.449439706949868,2.13376815518974,-1.68881739218247,0.900034329501282,0.495919875257438,-0.461953518432451
2.16158164859804,1.86833367364764,0.132140317070731,2.12266018983163,-1.82352451013935,0.749624230840742,0.354459377390413,-0.390601146065688
1.93133798934982,2.01703379606859,-0.0399929869888462,1.88865338201465,-2.03138194474446,0.233488378590841,0.300048131473673,-0.580295977489991
2.08634969121807,1.66572719190227,0.717138775565737,2.05310148126979,-1.48991966018635,1.42508340983778,0.66168704679443,-0.429351025828092
2.20264345914264,1.4976506453173,0.70558793143996,2.17302363353657,-1.3136988676006,1.58680424748535,0.811877100449861,-0.209888228370732
2.01960434688163,1.53984083797366,0.522047830045291,1.98851337434264,-1.41057986005393,1.15466829479255,0.632406362385586,-0.428555793975067
1.93900761686113,1.09304506865976,0.795964325700481,1.91802050201486,-0.899851575783457,1.53374954945705,1.11954795812366,0.0516806506650225
1.60659599833218,1.31413847502544,0.670167566643983,1.57964019850901,-1.24520566034999,0.12417097504568,1.97219080575544,-0.558435321196151
1.71210837395321,0.957412739865671,0.60601376052061,1.6928313030681,-0.873156533181227,0.456247544788326,1.6895838540513,-0.363790619902238
1.67931956906059,0.906993837488058,0.581310581050478,1.6610242186493,-0.830407307526207,0.387344514673184,1.38730303009166,-0.633335439064275
1.76720187739353,0.384712551701667,0.648287744540066,1.75990921054649,-0.309353127021303,0.335353489244265,1.66867232842376,-0.390163329857042
1.55643618509315,0.493677375654416,-0.0839964719677442,1.54521042302926,-0.571041224574419,-0.453660277938479,0.984177857841519,-0.548574782211789
1.62704124358732,0.49703599931317,0.232740791324736,1.61641662920868,-0.511744546998651,-0.171162816835386,1.28463980276729,-0.687949444172461
1.59698210018484,0.541973132725983,0.112614077005935,1.58529806340671,-0.566780147002106,-0.107656679926351,0.955279525721008,-0.407333958490964
1.71695337995924,0.512836948322333,-0.305390047218127,1.70509775174901,-0.610670323828654,-0.309959643383975,0.744830649651487,-0.222477288643271
1.65581204722196,0.580204984905981,-0.50996855353351,1.64215225046165,-0.713697422793862,-0.438306722666869,0.645765887383446,-0.0362140978044486
1.44549788665063,0.845487610365011,-0.830001268888455,1.42552416959325,-1.04625284276881,-0.817148082875165,0.528616612335254,0.0897143066720127
1.22690055003725,0.893944535135026,-0.748222327390338,1.20571006070211,-1.11376430537116,-1.23276356276397,1.00167111120658,-0.124467164668586
1.06157165180939,0.936199720548758,-0.723088536664802,1.03930286537259,-1.17406359611069,-1.53973441519563,1.19096933415878,-0.34141231106308
0.906009553203553,0.692803395598522,-0.429286147251199,0.889508727817337,-0.871366083863776,-1.29381840110833,1.67861044273146,-0.251878458249233
1.16865487489721,0.346626292369282,0.000616815146602828,1.16039041331659,-0.43773868981498,-0.824442185091748,1.72248333644365,-0.430017989094379
1.12787309756007,0.346032885303733,-0.497209856415751,1.11876723146052,-0.516302872094088,-1.02109234197329,0.927258746631083,-0.279333229971593
1.25732998122321,0.169615745540778,-0.0246256285037152,1.2531469367518,-0.227286597017845,-0.372753767880382,0.934243318960863,-0.704851246135066
1.18945752684411,0.212727303076587,-0.00185135047733046,1.18429167549793,-0.277546471755421,-0.501730200942145,0.685163191987789,-0.583093767598421
1.10097953748941,0.414449295213626,-0.24882901134545,1.09097837565785,-0.53366302066516,-0.807481632527577,0.745450629189505,-0.509123930265999
1.28378368412807,0.263093091941184,0.0535061246554651,1.27789668526472,-0.295619435330763,-0.17968842925054,0.607729109156482,-0.568298064517768
1.12889157374499,0.518195514303897,-0.675413002752574,1.11582930855881,-0.718789541988935,-1.13727922709182,0.454868075803105,-0.541165957466096
0.960582475634179,0.463911943222193,-0.0847445022937886,0.949658705005184,-0.572452124027806,-0.975331155832628,1.25095482757352,-0.680353328343051
1.07672159485781,0.284149567829078,0.114405155747482,1.07043003898182,-0.313232994407834,-0.284961852523375,0.907322974197926,-0.585776806398678
1.18360489225615,0.395497152830865,0.161107730386491,1.17499178085773,-0.422275474020667,-0.303691650982494,0.480135271063279,-0.576053826191637
1.22495500997547,0.5241662764721,0.392867376871015,1.21416067674803,-0.501292747668832,-0.0796942064152842,-0.031844036551125,-1.03396086065826
1.11507896688553,0.881464795349765,0.136836626520357,1.09611581850507,-0.918037994798014,-0.461608359611012,-0.353511395901721,-1.26742321552873
1.26944014266522,0.720212236189219,0.363561464118683,1.25431962251677,-0.715602686163972,-0.275838015617476,-0.375635137939515,-1.45421719629055
1.17923154347381,0.885370772512732,0.192832881506452,1.16013084089626,-0.927472404751098,-0.59651663563811,-0.34647559962297,-1.32536137931199
0.994983737726971,0.947827518156166,-0.0197762441315067,0.974015941830563,-1.04146442614915,-0.932877569920133,-0.053888570750186,-1.17172597509871
0.883043942117447,1.06416216464784,0.0477584728387782,0.859961766748865,-1.12581136839392,-0.69049165778923,-0.149761939133833,-1.19489029999817
0.838730981522377,1.00839069808273,-0.0478769166848946,0.816519092130215,-1.09877139259139,-0.892450899801699,-0.0544966096839823,-1.13790691480616
1.23469452527499,0.494148021715198,0.79184673979562,1.22531321422255,-0.398683972069054,0.193315094269028,0.467029192771312,-0.935291225460138
1.22209011631784,0.509860659875458,0.582066001467563,1.21212173415592,-0.437807424670316,0.235876433100425,0.575532491137315,-0.686327524662582
1.42062978529904,0.263574578144566,0.779597448418619,1.4161784575017,-0.161494184687308,0.361343364289919,0.772816342415349,-0.703357682016811
1.3096513827868,0.548601953216452,0.683768619833668,1.29889162875145,-0.474575559600436,0.132963688122035,0.506926380450287,-0.589543488590914
1.30116201941957,0.576044667317748,0.652405960805823,1.29012162419418,-0.473411311043434,0.521196166734903,0.361500971343721,-0.411580947778513
1.56727634427834,0.303317645436137,0.832224942122658,1.56252756855015,-0.149827445007376,0.949353388694158,1.04272187672809,-0.133635593222367
1.32279514822618,0.681955064283216,0.248213604980036,1.30830601675064,-0.693477593518832,-0.243135293213693,0.73507854890903,-0.620465383592188
1.04773240254261,0.795913014438933,-0.0075106697431436,1.03022890160537,-0.864643797636289,-0.613275289792414,0.904599732166635,-0.565603210344727
1.10288642625252,0.728112565837503,-0.268863704028464,1.08645240824741,-0.829966416266174,-0.590108445952397,0.783458547368741,-0.414086075551136
1.12323821514265,0.846916128477575,0.0178307747531068,1.1048492534414,-0.897581469383606,-0.393125732813036,0.791772353080354,-0.094059200793635
0.960258379308424,0.949613182771502,0.151850052253885,0.939884450299472,-0.983732939879084,-0.459703460885073,1.17242456196454,-0.350462287857946
1.10634247574066,0.850682306824731,0.583559210176399,1.08925736451835,-0.771990362815785,0.275444160501547,0.936006862436105,-0.401371057279843
0.743202940470801,1.13920936895404,-0.0841610293004191,0.718011181663223,-1.25056933358336,-1.10959683739074,0.7652623733797,-0.831207538267478
1.24653776697525,0.497554918172579,0.983489875708686,1.23761062875476,-0.352738555268439,0.524584310441875,1.19086369032101,-0.299491162958284
1.02991133519445,0.89806182743782,0.079384960048512,1.01002720587256,-0.988856918852443,-1.01380253150526,0.766369563739052,-0.624911934272429
1.38692165233,0.338019046545286,1.17039084580161,1.38168908870703,-0.162507275233385,0.646127700076355,1.51324385737402,-0.347528425114008
1.34577339837418,0.409695178900383,0.882332291511195,1.33802432351009,-0.328803344878209,-0.0681386636044575,1.27038908290121,-0.52399772810914
1.3807784416963,0.446876722104037,0.46795356175153,1.37144973037874,-0.439971827839517,-0.31526982613123,1.13592407509354,-0.383613874203148
1.23476478132787,0.80063401988649,0.426215516203087,1.2178587165011,-0.804844568390776,-0.443856356579944,0.985513878411985,-0.534868055522932
1.31674736898583,0.722688985377388,0.0862155006975179,1.30102501508979,-0.76917235787489,-0.412733086267037,0.25843761019197,-0.477315714328097
1.00268587157486,1.02749806015628,-0.316036914944011,0.979411707885304,-1.17950527771567,-1.15769699821593,0.693548829623686,-0.441902773648894
1.0344869019925,1.03886238834559,0.260231094439291,1.01233256771769,-1.063812781607,-0.508961014082868,0.798843718978365,-0.497918945264349
0.81276306418147,1.1865504505114,0.0964784541818887,0.787089335726632,-1.2494736183495,-0.792268304292391,0.885322099064472,-0.763725240119654
0.918512586368067,0.753616885485583,0.763333286695101,0.903683922115069,-0.655781002161231,0.188466455032401,1.36995747181096,-0.405185095237182
0.827506887786918,1.02923188065891,0.32199734897736,0.80604684795936,-1.00759759328777,-0.0951683737236882,0.812117626653108,-0.422900474348568
0.76885005268334,1.06215881803134,0.819737551271464,0.74742669995942,-0.973132361435956,-0.0745336627830548,1.35258432160632,-0.757081466289937
0.674126814542657,1.0141788341177,0.657599018490728,0.653087635396055,-0.984317163092116,-0.562261155854629,1.52001708050185,-0.863675069677782
0.634926350364272,1.00439224161167,0.521568835120295,0.613691115483634,-1.0123280361325,-0.829439317433077,1.33797774070257,-1.11738241259175
0.569047944269059,0.830770045588885,0.878636280466966,0.55225579818804,-0.765748505118575,-0.517890612578586,1.6753935571115,-1.29503444279664
0.545798985455351,0.972149268214629,0.731199905709669,0.525547047511631,-0.952143996413734,-0.848080155801212,1.46173112796515,-1.39119112273952
0.540849877962589,0.93028020426966,1.10948350238395,0.52192395927867,-0.869781372189259,-0.949349242734792,1.81726841223925,-1.75320298596884
0.716538696274628,0.694126877722052,1.11565524107708,0.702979628344811,-0.596605341421047,-0.437834002544192,1.70907739635544,-1.32414365471603
0.620719730786354,0.782507639743057,1.07967865838293,0.605088179290168,-0.704797899625291,-0.662922329259814,1.59556554313061,-1.59242194510887
0.682354134355426,0.61047732045085,1.60650818810948,0.671678395777012,-0.408424908113391,0.0471807406095806,1.47409250023259,-1.70283348731439
0.72350862320748,0.62154468353779,1.15359083041655,0.711707270375016,-0.502501900506098,-0.233865972764907,1.57150080589058,-1.34478535177855
0.706394211535754,0.631252819218855,1.6268723270709,0.694884089465703,-0.467139241366466,-0.432397255446499,2.07031609882059,-1.82481588952955
0.730519257950468,0.916784131376177,1.54107696165601,0.712847484127422,-0.765751358832872,-0.48335950567333,1.42597433029103,-2.13904547782354
0.782142611690634,1.06687153132827,1.36230249342224,0.761301037954576,-0.915461164580817,-0.197659551393788,1.02772759883553,-1.95842824786634
0.678781372518578,1.16226874951152,1.30320236939526,0.655517854716524,-1.04976346413583,-0.589771820575195,1.08540180117335,-1.7874225037204
0.612269247069333,1.34771589204699,1.50319655648307,0.585669259303501,-1.18140164368225,-0.285741821918978,1.09674912098531,-1.90779665754289
0.650625804114766,1.18162399360849,1.47703873365232,0.627480797875939,-1.01968624505066,-0.284119052646356,1.14231139206041,-1.99776695568443
0.799796015460861,1.10526049113528,1.452209953138,0.778315620235946,-0.937978691405066,-0.137950179225917,0.913047133279648,-1.94039367330076
0.71611133908743,1.16252945831024,1.14571714019371,0.692724960421779,-1.06047898664831,-0.470787425436996,0.830351965889423,-1.78587415577037
0.604588838573517,1.13724223933773,0.74653887049694,0.580887159260124,-1.11430275059285,-0.825008949887905,0.68124298643888,-1.5008001495118
0.774327567897374,1.07612949473553,0.727966177571968,0.752025244156167,-1.04250277492185,-0.624981431160279,0.511577937004002,-1.50967149789858
1.19090538713837,0.661476794793847,1.52739559632965,1.17927304251363,-0.447617752058937,0.446560690229768,1.04647093550853,-1.47505854262284
0.844099927804688,1.07776773468328,0.790922618834578,0.821498951260379,-1.06965364978615,-1.00935759069139,0.984074782449372,-1.60388208423389
1.01319190586442,0.819834375220674,0.867355556659531,0.996795857103684,-0.738871496630259,-0.184914235860368,0.689022296558888,-1.23755451333902
0.780312975781629,1.01385106219348,0.579598842601216,0.759062694903342,-1.00443420172145,-0.67374405872191,0.695512112204579,-1.25053779449331
0.560639943069209,1.3162647905481,0.496828111919758,0.532508348866657,-1.35471321551232,-1.212655607421,0.454643085850105,-1.73749299757393
0.565196974057618,1.13880605628982,0.618691492227036,0.541142237876312,-1.14583613381234,-1.00669672573633,0.93867777403911,-1.54025543207706
0.636282038394423,0.927315414734459,0.892176530270584,0.617437581888604,-0.863928052110344,-0.542607001783623,0.797285077465046,-1.4171454880432
0.810748285520487,0.776246843886893,0.825280957061632,0.795239131524895,-0.698198402157817,-0.215517604443819,0.677129324105098,-1.39356697414947
0.843927160788561,0.844558393018443,0.609207505552587,0.82648861512738,-0.81217162332217,-0.432180392916266,0.399097149316752,-1.42678926275648
0.772097725690552,0.941673209526559,0.667278228342128,0.752551447136159,-0.915307654275238,-0.61703547730338,0.376735857796299,-1.49087737885518
0.93974627167889,0.709812725494575,0.95306785843813,0.925834026075484,-0.613622797809029,-0.151437998291721,0.735866985107991,-1.34809791421585
1.15129847021148,0.519180473506948,1.26569775091874,1.14218453850963,-0.350100121407977,0.304106178351059,0.734758984376118,-1.44220932357405
1.09229471866932,0.576518227857088,1.09774083474507,1.0813631521439,-0.46475497721786,-0.139527101999253,0.782473826467489,-1.39793712311181
1.04287342031134,0.69772668117512,0.688499261038184,1.02861654339242,-0.657493261978233,-0.387814176096665,0.563873874196607,-1.24355498639043
0.725046982246304,1.06872962900789,0.128416628094414,0.701504354821374,-1.16555780816019,-1.27296241942466,0.396340530344816,-1.22403716301544
0.713618080220348,0.967204825574781,0.729594882074149,0.693475426343172,-0.946650634439402,-0.7710414370178,0.752205635301601,-1.19849482143151
0.770051902986137,0.923761676908991,0.778121288486176,0.751195950103292,-0.86804003418683,-0.410627114192169,0.748877814771629,-1.15703184767591
0.674083618020104,1.03705932818969,0.648204488168858,0.652531597948606,-1.01006733203525,-0.593529320041038,0.747760107599993,-1.19297960575074
0.638835525292439,1.04135763919189,0.471359465077788,0.61677115349604,-1.05378442454121,-0.798164529833457,0.800693102892784,-1.07243194447335
0.61658378351124,1.10297288554871,0.335567688224301,0.593047597750248,-1.13124186919645,-0.793836374011298,0.305926350605026,-1.08016499021635
0.654260471991327,1.04010056593057,0.674425300791769,0.632623154575177,-1.01526224662485,-0.667199778953247,0.703869077204042,-1.25684785925498
0.611485254755375,1.1689315182606,0.553445291763524,0.586816434104514,-1.17359962491191,-0.850190287748138,0.946184738771331,-1.17202478588155
0.553021984596762,1.2184491291232,0.738935650367242,0.527622064138218,-1.19413214776057,-0.808062055508929,1.05218598247442,-1.31638345338938
0.630675347215163,0.997664210244208,1.14446518010859,0.611141554305262,-0.859646713030018,-0.0232261781681832,1.36471810953212,-1.07652300614739
0.685494163855814,1.04514937171412,0.792063942251471,0.664501469212255,-0.949127991976462,0.0290460360067665,0.678919785905555,-0.93574517635659
0.729314458695668,1.06577620017795,1.13810283304716,0.708180311462921,-0.943373894250802,-0.166674362216809,1.12607703607281,-1.00422916097976
0.619182652391444,1.25477597534865,0.564685594931155,0.592961670709491,-1.23486416447563,-0.571925891570284,0.794081857219147,-1.10291140443037
0.57356803590165,1.36582963380515,0.239409006105549,0.544337899268961,-1.40809108315197,-0.824098480192471,0.737150409213825,-0.755428193404898
0.84718011292803,0.883117175814643,0.890894907205032,0.829743345870458,-0.77420717116317,0.101973447865416,1.2459557388415,-0.523879973679362
0.879891791415107,0.982357417765466,0.788796250301354,0.860218981774135,-0.886658179206603,0.102362598213481,0.958592318925344,-0.499508807280105
0.563037136417126,1.29567887190518,0.281405958885116,0.535217990142087,-1.34466755444713,-0.978269441157506,0.979986382693962,-0.984324534702703
0.68663331162863,1.1995771848711,0.479097817591578,0.661882540619648,-1.14997218299597,-0.0489142507544198,0.808156981951766,-0.555971660164656
0.637424573854438,1.36508914976392,0.307994730471313,0.60869217099509,-1.36162712931423,-0.361332556330533,0.592750469113666,-0.593352615193004
0.87303062195467,0.980722945558213,0.826281767020277,0.853597367744482,-0.865617836600054,0.278117127753578,1.29533608702885,-0.413201949665298
1.06104919993158,0.785542654792521,1.06842062661291,1.04657192905111,-0.591320842595597,0.905333159074457,1.19358042235868,-0.400921651049442
0.880441820839744,1.02996108713955,0.877509216265989,0.859900602232777,-0.921789683513683,0.095502686210515,1.0992976823313,-0.77765798612881
0.635558801584361,1.23586238436284,0.515612845754421,0.609911777658187,-1.19897567071922,-0.279123548897021,1.29108740942666,-0.700880653549612
0.777876017291259,1.05901924860307,0.995669896074398,0.757323532247832,-0.893988686091336,0.57499921698582,1.1194185679157,-0.599631533420042
0.549382662730257,1.30196343082465,0.378754690088063,0.522007473881674,-1.29636925369298,-0.473828523694514,1.0083804307642,-0.777978255443625
0.578187031219377,1.3770201390212,0.490934293182067,0.549592721382826,-1.33726008153549,-0.239415200916742,1.02983137600027,-0.868985966151194
0.498144182629159,1.36532726694622,0.697223268275148,0.469984721124259,-1.30859293820215,-0.375186713515743,1.32805545777996,-0.992282731018586
0.65434157542106,1.13327540612541,1.12279399308755,0.632076105074296,-0.982941327991007,0.16446500083913,1.41493855573088,-0.812597920300026
0.410224975150827,1.46737030610985,0.834941749305994,0.379899451765283,-1.41269327442945,-0.642203075869017,1.32538893190859,-1.25423039794568
0.554638271070453,1.27508129269805,1.06783522325223,0.529231290308789,-1.1389912768715,0.0240529239386368,1.21951294003071,-1.18294807177261
0.732010525709221,0.992494386001611,0.889090001938454,0.712610553524756,-0.850877863955094,0.428933841596971,0.647280047465508,-0.889041594712148
0.515668922292372,1.29755894253893,0.849158787409833,0.489329164602007,-1.20425476383033,-0.175638300167313,1.37576215057098,-1.22008362677536
0.554483513969927,1.26545490857397,0.901523661615197,0.529047881745882,-1.15070240107552,0.0110838122399741,0.975906943543868,-1.30667595749117
0.515531828448254,1.36808143891443,0.766694795605855,0.487664983303373,-1.27821020463205,-0.0950206172428262,0.958127934215462,-1.2536661095791
