Date,X_1,X_2,S
2002-02-19,0.009444148868675707,0.004241611962538542,4777.270057352902
2002-02-20,0.008519976113895636,0.005140860575088363,4793.481322983702
2002-02-21,0.0038862171967513895,0.007947887656692286,4864.184895347002
2002-02-22,0.007296198914018206,0.0038259623718322018,4758.748659297703
2002-02-25,0.0060974136761941305,0.0017914015369600682,4877.040727854003
2002-02-26,0.0047902755121143475,0.0010206423973660856,4911.368663440499
2002-02-27,0.0033837595071334503,0.0019982175373212375,4974.034400873903
2002-02-28,0.004136022091257268,0.0004574359538544698,5053.115413780298
2002-03-01,0.0035642464592743855,0.0009975500392084312,5111.602158304796
2002-03-04,0.0009612994639180661,0.005069131651611887,5260.451180218902
2002-03-05,0.0014863810264749023,0.004960209578370867,5243.229310660296
2002-03-06,0.0022968022227687008,0.003812660887459452,5299.972219171901
2002-03-07,0.0014301280126114578,0.006087973751711063,5304.150107363097
2002-03-08,0.000996424415163157,0.0058882674362580045,5374.458118838299
2002-03-11,0.003671249372797359,0.0006873641025099908,5355.526029574102
2002-03-12,0.004100300490844356,0.0005257864547973802,5290.490871174197
2002-03-13,0.0016665192387124524,0.005268826922635532,5260.598788444901
2002-03-14,0.002902989475094846,0.0018613933961025718,5291.544304214896
2002-03-15,-0.0006054823314361195,0.007741218992721597,5416.117108051396
2002-03-18,0.000407781107038532,0.005820777998052131,5441.100597075101
2002-03-19,0.0004658417912709356,0.005104314166975913,5477.705744958597
2002-03-20,-0.00011226152310080841,0.004344057414990563,5379.588399005004
2002-03-21,-5.076778499412371e-06,0.002608545336963423,5363.570364626596
2002-03-22,-0.002147481258998565,0.005725166336211624,5381.115501475603
2002-03-25,-0.0005811144065934583,0.0014586151782029224,5332.286789153899
2002-03-26,-0.0028823772068049354,0.005651567314783294,5405.773677040703
2002-03-27,-0.0031566075999945944,0.004102232610702565,5362.9710055892965
2002-03-28,-0.006863119016080482,0.014169962901634988,5412.398488145799
2002-04-02,-0.0014264917087568785,0.005858161775732128,5325.951206500599
2002-04-03,-0.0010578653561916836,0.004915729251143416,5296.602622975401
2002-04-04,-0.0010870229280655647,0.006482543099495928,5269.6220134973955
2002-04-05,-0.0006936030417818433,0.0050960362087913835,5275.2007538925045
2002-04-08,0.0010613504423351583,0.005660497679899237,5194.757398152304
2002-04-09,0.0008443664424889755,0.004718067080462979,5184.640608040597
2002-04-10,0.000408907222265522,0.005820185500601149,5280.015232046501
2002-04-11,0.0037126870684238283,4.753911031820858e-05,5177.287292716604
2002-04-12,0.0003031722029510076,0.006065858779408943,5204.046933245104
2002-04-15,-0.00018229383008537808,0.007147606882027233,5258.728375606498
2002-04-16,-0.0010388309762264668,0.005754387167500651,5358.664716187298
2002-04-17,-0.0009691448202409543,0.004747118925721794,5333.264535856298
2002-04-18,8.38455157523538e-05,0.005528272703830416,5277.480656993302
2002-04-19,-0.001715910192913517,0.0043697886512165645,5299.214506265401
2002-04-22,0.0016953626140887895,0.0023748504296098893,5219.921513003803
2002-04-23,0.0007310668869879896,0.003979815594971448,5206.514746961898
2002-04-24,0.0008974165560487025,0.004177803832656704,5174.467093105503
2002-04-25,0.0008418014820569181,0.008116973328313503,5068.4436368223005
2002-04-26,0.002156534275018835,0.0044305875542022255,5014.274282110698
2002-04-29,0.0009248492900360046,0.006631878417763523,5021.9478203372
2002-04-30,0.001653261824403612,0.004967772393349428,5055.189607415196
2002-05-02,0.002815937802802003,0.004624441022009956,4978.341624314501
2002-05-03,0.004280038032132659,0.0014243635780600917,4896.361464830901
2002-05-06,0.005373520815099354,-0.0017282055860225157,4894.250584115703
2002-05-07,0.0056954924037548905,0.0036854798308901533,4885.9733247679
2002-05-08,0.0011072972182876483,0.00747273798187425,5042.582386436702
2002-05-09,0.0027719486590670537,0.0035554335969131706,4980.301402083098
2002-05-10,0.0018841531836249188,0.006814953784297675,4885.2559255209035
2002-05-13,0.003434524145549336,0.0033441500145927525,4989.324802764396
2002-05-14,0.0015738478815633856,0.0072605962842966516,5063.2630233821
2002-05-15,0.002270556877917449,0.005801473669740257,5086.663062213503
2002-05-16,0.002454344430483716,0.0032844650699151404,5061.659086093102
2002-05-17,0.0002693626156717703,0.005467271983980711,5050.751654979203
2002-05-20,0.002798237531748261,0.0017394466099671655,5013.223413428504
2002-05-21,0.003370261443916114,0.002368824185631353,4998.815458641
2002-05-22,0.00639711506090526,0.00039800260195609196,4933.3594564327
2002-05-23,0.0034976198320744467,0.004433400956485945,4893.278439091001
2002-05-24,0.0033539448205437195,0.002390912919407836,4912.964728455197
2002-05-27,0.001992078221566559,0.005651999360495416,4975.550917144496
2002-05-28,0.0020810678596295913,0.006914416225797017,4932.477592752696
2002-05-29,0.00382289842223753,0.0036579434494213516,4895.5990629950975
2002-05-30,0.0048336066424743,0.006802497124335116,4775.408053891397
2002-05-31,0.0029830423388349137,0.006692915762270517,4831.895510441298
2002-06-03,0.004331259143781448,0.004407883980343484,4761.346932315101
2002-06-04,0.009861333941671638,0.0001409974027952949,4638.841545879004
2002-06-05,0.007115192127476083,0.003800610770684777,4637.3420558291
2002-06-06,0.00490285560150916,0.00571879427071336,4670.640229140002
2002-06-07,0.007254017904943858,0.005582140902052086,4623.1521657512985
2002-06-10,0.009026349606690489,0.0032192221375182623,4602.1576030554015
2002-06-11,0.010554530688195927,-0.0023566071059265667,4619.027225798003
2002-06-12,0.011564089106900885,0.0012630769969990206,4522.857514179604
2002-06-13,0.012191713263230293,5.167504492454509e-06,4482.717095070897
2002-06-14,0.015153672418219197,0.005425480427332698,4315.943089225698
2002-06-17,0.013276164334529711,0.002243132648511911,4487.6766182925
2002-06-18,0.010559468172971065,0.007246282656507409,4446.339326662403
2002-06-19,0.014286414759361757,0.004640687329037555,4367.086850977699
2002-06-20,0.018755921719321125,0.007324357015278261,4257.674312434799
2002-06-21,0.018309780109198162,0.007825130172592086,4244.3653129538
2002-06-24,0.02416050962903053,0.01054838169781306,4138.8750384691975
2002-06-25,0.018493294213026625,0.00892964442456721,4214.859872924103
2002-06-26,0.023706856802802406,0.01180659261858729,4110.661720017499
2002-06-27,0.016111948303407096,0.012337286036047073,4271.468942186601
2002-06-28,0.017263298941361714,0.004272623541255359,4394.941813821696
2002-07-01,0.015332606738377797,0.004946943650899159,4379.132530521198
2002-07-02,0.022924600496370608,0.0050689705322775865,4207.7752708009
2002-07-03,0.024901328247753998,0.008495798435563653,4149.801714596596
2002-07-04,0.019859182070083154,0.0063308355433337226,4270.611819014301
2002-07-05,0.014616191340833053,0.007796715287920579,4495.651816624402
2002-07-08,0.01680625536142055,0.007455729235707822,4454.814651231101
2002-07-09,0.018442835757838543,0.0075330113381157264,4382.017167010801
2002-07-10,0.02545456395073412,0.007935561619817693,4201.947455996497
2002-07-11,0.033966842569914675,0.010256308782349233,4130.024740328098
2002-07-12,0.028576742079491044,0.01515035981154504,4142.360578510803
2002-07-15,0.04167570181301655,0.025127114159850552,3923.4605759485003
2002-07-16,0.03563873266976856,0.023165653178449295,3988.883831732897
2002-07-17,0.030963920838209008,0.02318374692372768,4104.242110233902
2002-07-18,0.031779365320703586,0.018752947346272423,4112.192429353104
2002-07-19,0.03948778746826721,0.02124264020618883,3902.7249217405006
2002-07-22,0.047363797026999784,0.03475166987490935,3701.7182100046975
2002-07-23,0.05316140404379578,0.04000652602495334,3525.6339557990973
2002-07-24,0.05035179932979939,0.034896134395512174,3642.7869523798986
2002-07-25,0.04211880304002032,0.033418800018614914,3530.283020779503
2002-07-26,0.043930052470141014,0.03262855902704469,3588.978818433603
2002-07-29,0.031263074680336025,0.019954716899860104,3870.5307998763014
2002-07-30,0.032497617854889374,0.017395214985121896,3889.743828646003
2002-07-31,0.03628595534336579,0.015817079596141932,3710.4458208161004
2002-08-01,0.03767024594866512,0.014239385712643503,3616.4897743632996
2002-08-02,0.03716436888708802,0.019456996741000147,3542.3203965878997
2002-08-05,0.04877245379830371,0.02727939650026107,3341.901994488601
2002-08-06,0.03893929462530505,0.026077509497548685,3578.5417264781972
2002-08-07,0.04348148205109664,0.026173118438014863,3475.155544764997
2002-08-08,0.040792058516673294,0.02474644525434229,3689.4684238535
2002-08-09,0.03662778230929382,0.024592704906479537,3771.2946995433035
2002-08-12,0.04651081043975164,0.02070956106127348,3657.2481681014992
2002-08-13,0.04164397605468377,0.02160512987745969,3693.428117744697
2002-08-14,0.043621335852431865,0.021784675540138788,3599.8578938957003
2002-08-15,0.03427471571975613,0.016574555713193825,3675.903475689697
2002-08-16,0.030139128311338158,0.010286568487224403,3694.9102499459027
2002-08-19,0.02389613052572509,0.00601105347466218,3848.3145757853035
2002-08-20,0.027004088686673543,0.009461278100588551,3778.962514921298
2002-08-21,0.022579734077400316,0.00907094785370953,3878.901086356701
2002-08-22,0.019773459997992925,0.012875755155902927,3917.3905821519006
2002-08-23,0.022518590485305037,0.006226309752505461,3838.8935111148985
2002-08-26,0.026317875991569522,0.009296208931132048,3794.3682433257013
2002-08-27,0.023562130607316243,0.009628214832716794,3862.0578092016976
2002-08-28,0.03438364482701231,0.010886952526679925,3693.0894862020987
2002-08-29,0.03558571161180179,0.014778419603676067,3671.1269710456977
2002-08-30,0.03292759687848225,0.0133225142067505,3723.2554573755033
2002-09-02,0.03707108094639291,0.012373232483931114,3619.431722736702
2002-09-03,0.04938905536228338,0.019656405773674824,3408.427574619602
2002-09-04,0.049185091011290975,0.021386764588407353,3435.383271857302
2002-09-05,0.04985530594429855,0.02217060898564173,3363.991415682998
2002-09-06,0.0404437724572831,0.013321855886422937,3495.295346544198
2002-09-09,0.04226942417881692,0.014920453908398782,3438.6879289247977
2002-09-10,0.03857830763528431,0.014362275364829395,3504.334947832899
2002-09-11,0.035024544644164116,0.012236521038930625,3594.583340202397
2002-09-12,0.04229046686357181,0.010088615620498197,3431.3134581156
2002-09-13,0.04447475429630201,0.013649667751511364,3370.5526466310994
2002-09-16,0.04299931836334357,0.01621369567581768,3328.2099368799995
2002-09-17,0.040968837388385214,0.015070495175880683,3298.202466328497
2002-09-18,0.052205047282278774,0.023107780901932655,3133.5395179311995
2002-09-19,0.05936509733976638,0.026775403818433217,3015.7672291223985
2002-09-20,0.05547823958582098,0.02161094377213,3074.1892386042027
2002-09-23,0.059021938204830184,0.03337541241930015,2922.292767072599
2002-09-24,0.06391592747001026,0.0397858833518091,2881.1544698301
2002-09-25,0.055696338049401876,0.028274069636064072,2970.6947644206
2002-09-26,0.05110597444676373,0.020746439163590924,3028.9571398455014
2002-09-27,0.04742787432099365,0.02465271544701513,2926.9761754237998
2002-09-30,0.06963015412573449,0.03137720305802509,2776.6835258187007
2002-10-01,0.05998570713743627,0.02700078994034571,2873.1332858647006
2002-10-02,0.055109223023749786,0.025381563299346942,2934.8143976860006
2002-10-03,0.06318438391602835,0.026417614606120944,2821.0543563701003
2002-10-04,0.06109368740598708,0.03508390251099452,2722.0873380745998
2002-10-07,0.0701795833997002,0.03659395562917607,2674.694555113501
2002-10-08,0.0676722435828856,0.035249519159224044,2629.288422864099
2002-10-09,0.06759399665155653,0.034233122350759815,2605.0166133003
2002-10-10,0.05225057332843953,0.02758086799498216,2740.6919245696004
2002-10-11,0.04526971042406748,0.02225062528255139,2938.8211120106002
2002-10-14,0.0547018208408271,0.02635719433330123,2857.970562200301
2002-10-15,0.04251704558345128,0.023662538810562645,3056.688046333602
2002-10-16,0.050073017264088006,0.024564703650844576,3017.2541729171003
2002-10-17,0.04772306549753345,0.023560880476244873,3181.2371685289977
2002-10-18,0.05018854458523577,0.026055774359857554,3172.4053818686994
2002-10-21,0.04527792106108256,0.02549799768032172,3291.7169883935017
2002-10-22,0.0471137653033639,0.026298204284558948,3164.6706680613975
2002-10-23,0.05716631524040995,0.031161664563019054,3023.720301297201
2002-10-24,0.048127744150276916,0.027523093789328698,3098.5105898854995
2002-10-25,0.04902294051995722,0.02525030845068719,3110.5430307215984
2002-10-28,0.04052198453367015,0.023396368661782917,3207.7608709002993
2002-10-29,0.04868700862022269,0.020788261348075144,3030.330533478598
2002-10-30,0.04974642536139463,0.017655424047043105,3122.1481164771008
2002-10-31,0.048489359711985,0.01635816702082999,3161.509660656701
2002-11-01,0.042220662811062334,0.017451071204787415,3173.8184805054975
2002-11-04,0.040393383580298474,0.014294427227009368,3337.0051195866977
2002-11-05,0.041500806958256684,0.01385546105576851,3360.403624024897
2002-11-06,0.041429155457442725,0.01411153854134191,3307.760762918298
2002-11-07,0.04935081839093878,0.015529608158464587,3164.0125829694975
2002-11-08,0.046814209777679985,0.01985733617221181,3087.567672401998
2002-11-11,0.0446398639064304,0.023805478502843813,3050.4226427369017
2002-11-12,0.04643194367167592,0.021454459622228295,3124.4356344590983
2002-11-13,0.0477914653089153,0.02118378845646124,3074.8206590756977
2002-11-14,0.04118271884993408,0.018959462692561727,3197.0713486471022
2002-11-15,0.039126115277875254,0.01549302668791824,3200.448284763302
2002-11-18,0.0378253763741652,0.014276057648720792,3227.060447761201
2002-11-19,0.04085819132110214,0.011908921884922579,3215.5652748483003
2002-11-20,0.037652681579189475,0.01286831626943416,3221.6082234265996
2002-11-21,0.03134715696803484,0.009085229898675176,3313.3603677318974
2002-11-22,0.030980372290446978,0.0035406212585371672,3329.6187047988
2002-11-25,0.030197685792646395,0.00522320721862438,3307.9187809079995
2002-11-26,0.030883667192992795,0.006707309043766751,3200.0335879432987
2002-11-27,0.024841993322639252,0.00547434686338696,3354.926353782397
2002-11-28,0.029118164070576807,0.00246034963493445,3369.6660633592987
2002-11-29,0.0347159227001619,5.156490108127194e-05,3329.118997030401
2002-12-02,0.02527380903171776,0.006863889466106134,3389.0485889735005
2002-12-03,0.03535270621148537,0.0075650917847479154,3288.8042209538007
2002-12-04,0.03452058910689713,0.007600683896176966,3329.0797720123983
2002-12-05,0.03559734247815458,0.0109640113562134,3232.756713585398
2002-12-06,0.03704402368431907,0.013796736994023123,3215.3345858960015
2002-12-09,0.04546468914232803,0.01239479599857068,3073.0259158143995
2002-12-10,0.03956500866303197,0.013200282628734893,3175.702088788502
2002-12-11,0.03649899110259973,0.009705039541796428,3203.8515876923016
2002-12-12,0.040547260960315634,0.007597924247954029,3119.509023200901
2002-12-13,0.03807315910234353,0.011291239284541562,3084.641981058298
2002-12-16,0.03634784589834433,0.007946285084588783,3213.260063624998
2002-12-17,0.0402670694605244,0.006674925040064427,3147.8079409236975
2002-12-18,0.04785388585079562,0.011589032739041842,3030.188540263699
2002-12-19,0.047289662061498955,0.013164485869484618,2968.834332101399
2002-12-20,0.0484504368805398,0.007429876151027765,3031.806829958001
2002-12-23,0.04331059024451419,0.01225972675661658,3008.353652581
2002-12-27,0.052726183107191134,0.019205906424375908,2847.0765819659014
2002-12-30,0.04916796318180656,0.018914040248700446,2899.6275406906016
2003-01-02,0.038578005197487136,0.011638512586701854,3112.5343431921997
2003-01-03,0.04240382322746647,0.007989734203816799,3100.400480950903
2003-01-06,0.03772692610068897,0.008977589459491814,3164.8417749331015
2003-01-07,0.0399568904676149,0.01041167043899408,3120.2351802965995
2003-01-08,0.04842216798037663,0.007725957401221196,3000.147382923701
2003-01-09,0.03990398080177258,0.010837277419009727,3044.8893706372974
2003-01-10,0.0423025953097767,0.008403201555766522,3044.544415210601
2003-01-13,0.043108886472803934,0.008422383565612436,3067.9193166614014
2003-01-14,0.04359882720767404,0.005366983936744321,3106.0794575671994
2003-01-15,0.03784173409580483,0.008294015701647183,3056.641848196998
2003-01-16,0.038509364734124994,0.00786386096344838,3061.3636090897007
2003-01-17,0.044950271643277744,0.010595352559230012,2925.755521673099
2003-01-20,0.050313661163276686,0.012880980439483493,2900.4256377092006
2003-01-21,0.04802364684198214,0.015273218963278408,2877.387790476001
2003-01-22,0.048926733651408344,0.018812668491157414,2809.8839848117996
2003-01-23,0.05076211878670119,0.020577593984821223,2817.8687480226
2003-01-24,0.05207388150001084,0.0243505219018254,2724.2453683037998
2003-01-27,0.0590774229059567,0.031023561751974717,2650.0466473991996
2003-01-28,0.060248890186500884,0.028944581392727747,2677.6692460850995
2003-01-29,0.06008774497493471,0.028676867604065442,2712.9584976321
2003-01-30,0.04656791132101888,0.02360089543182874,2700.1370276732005
2003-01-31,0.047613483938818826,0.016425126396908223,2754.3154390502013
2003-02-03,0.04561933213153002,0.013666226769673436,2758.4791816823995
2003-02-04,0.048319252682972935,0.019343010112121743,2639.1799481331004
2003-02-05,0.04862776500426342,0.013455636140815345,2732.293108703599
2003-02-06,0.045590944658628334,0.01942520918906475,2655.2271989292
2003-02-07,0.04832017186823872,0.019059694467560766,2575.3561817874993
2003-02-10,0.04583489756322787,0.020712791426999888,2592.1339853690997
2003-02-11,0.04348763626526458,0.01660841588991432,2633.1417043617002
2003-02-12,0.04929509799627445,0.016270737990262858,2577.2461782131995
2003-02-13,0.04683827509463805,0.018553228572888616,2561.219619036701
2003-02-14,0.0405700976447545,0.016889220435939514,2680.6732567029994
2003-02-17,0.04043733992840911,0.013884564086214966,2715.2677995963
2003-02-18,0.037324841254373235,0.014142879434088105,2746.5102176166
2003-02-19,0.04140684580572547,0.014782352545489172,2630.7487978572
2003-02-20,0.04349916332531806,0.01563213612107608,2597.2831986379997
2003-02-21,0.03865784546548011,0.011403224508522327,2655.023960706099
2003-02-24,0.04629908412953836,0.018047437041152234,2577.1388739408
2003-02-25,0.048197278000352006,0.024615672407032847,2491.078957306901
2003-02-26,0.05417809111248777,0.025423411876007974,2455.6520878575993
2003-02-27,0.044363427222032445,0.024359419890648708,2518.7180673632006
2003-02-28,0.04341990577333391,0.018577079163542735,2552.6631266987
2003-03-03,0.04353630545302161,0.01715575756206751,2555.3219454074006
2003-03-04,0.046731441829430835,0.01924867422383502,2506.4635825491
2003-03-05,0.05048370453516783,0.016276514718500844,2503.366697235901
2003-03-06,0.046932077825040754,0.01945705334624908,2442.660537044699
2003-03-07,0.048555090360058,0.018036279448482493,2437.0376070320995
2003-03-10,0.04933360341394527,0.02502501181172271,2334.218726769299
2003-03-11,0.048931712960407284,0.02571536740243375,2310.3807906413003
2003-03-12,0.0536662593482485,0.029624224479787995,2207.8035603416993
2003-03-13,0.04664563003035092,0.02549913596717005,2359.4776547899005
2003-03-14,0.04701087710420012,0.028163600949520144,2408.461223513401
2003-03-17,0.053884714246916536,0.03350739265136855,2492.562121596299
2003-03-18,0.048487346924979476,0.03392183986899802,2590.2749863832996
2003-03-19,0.053779906216849374,0.035641626404101824,2620.8709699503006
2003-03-20,0.054915121535673996,0.03705238941576082,2610.458053216499
2003-03-21,0.042477229527408365,0.02251146067774163,2720.8770709658006
2003-03-24,0.05547194678560768,0.032998419388640836,2553.8209466759995
2003-03-25,0.047806000679089855,0.03254362978348955,2641.7305963546
2003-03-26,0.04953601279891405,0.027606435839364077,2584.838778344599
2003-03-27,0.0479895195490132,0.024433166897877324,2589.6005349727
2003-03-28,0.051459447177713405,0.02321463287092399,2526.245014363299
2003-03-31,0.04880609494677841,0.02690387224076897,2429.0642801057
2003-04-01,0.043920742497713036,0.027451017036978623,2455.4305380482
2003-04-02,0.04116889469440891,0.02493332479504731,2594.8554769026005
2003-04-03,0.042472198027054285,0.02525188079991369,2575.262945820301
2003-04-04,0.04217820523801304,0.0232197214594661,2659.7642174917005
2003-04-07,0.040755784317042604,0.024004713464556987,2814.980043396699
2003-04-08,0.04102155235502062,0.024963293397237313,2773.7307018697993
2003-04-09,0.04027131286181892,0.021824809313928217,2739.9568026434995
2003-04-10,0.03811326729474783,0.021800984598197917,2702.8800845691007
2003-04-11,0.03350811688120121,0.01706164340134964,2739.8249036949005
2003-04-14,0.03342832254064791,0.01510792138055571,2782.7666087880993
2003-04-15,0.028346331485815984,0.009866808434194262,2840.2309215276
2003-04-16,0.03139610676845156,0.012329257466124365,2830.7712380306994
2003-04-17,0.02787192346318794,0.010330117014952405,2906.0387261527
2003-04-22,0.0274985345649469,0.01228075125493271,2967.350773710099
2003-04-23,0.021006925849476065,0.012668823697665834,2980.8113286733
2003-04-24,0.02741759406032307,0.009657997240921869,2897.8410454662994
2003-04-25,0.028263124542796756,0.011011155939382828,2844.323666340101
2003-04-28,0.022493255789626677,0.009501299724277294,2960.2631824212
2003-04-29,0.026726283064544238,0.008937783584611867,2915.200674652799
2003-04-30,0.019916068697978195,0.013492150886328567,2948.363581754601
2003-05-02,0.021282913162643118,0.01210118208418951,2992.3989168940993
2003-05-05,0.022501403864325708,0.01056025838806285,3019.4959025192984
2003-05-06,0.019746894204494072,0.011712429532394285,3073.5187825640983
2003-05-07,0.020683159947041403,0.010868100560217938,3012.0388899841014
2003-05-08,0.024782067844381753,0.009673373824732701,2892.2092101432
2003-05-09,0.020599630228982112,0.009997219746026681,2962.9350603058997
2003-05-12,0.023889915344155303,0.010696314727893607,2943.5561419409014
2003-05-13,0.023777290873147318,0.012975717539953262,2916.2045933415006
2003-05-14,0.02287416230948531,0.009937393230971647,2932.3281196193007
2003-05-15,0.01787917258455343,0.007398173951395529,2995.8159555791003
2003-05-16,0.016653927789278326,0.003155855709225575,2995.507554956297
2003-05-19,0.020871628449499878,0.011425964892750563,2856.7329194609997
2003-05-20,0.024500004512935276,0.0072220466259092534,2844.9280624553994
2003-05-21,0.02217632803819615,0.010364450649125447,2833.227055212399
2003-05-22,0.02016824509010679,0.006375818877705191,2871.1991558851014
2003-05-23,0.024528862749457404,0.005021650833120648,2828.6693544332998
2003-05-26,0.02319233119604047,0.004360023873912059,2834.0665832101995
2003-05-27,0.02111950789444776,0.007882752893001506,2879.4320448042986
2003-05-28,0.01768461231758786,0.0053296725600913445,2925.4489148031994
2003-05-29,0.018871229896564225,0.002592644211022892,2912.5564193674004
2003-05-30,0.01920753806705389,-0.001205380283944009,2988.643841177899
2003-06-02,0.015512844528168071,0.0025283752367403186,3070.563810581503
2003-06-03,0.017353135367100824,0.0027559129377986587,3032.6341489669994
2003-06-04,0.015880567751372462,0.003737955229340916,3085.6766931103025
2003-06-05,0.018905333445790286,0.0015026005619573905,3045.2847943690986
2003-06-06,0.016920610247582398,0.003082471296833949,3133.0676450474007
2003-06-09,0.017802343172168923,0.0026556368466278055,3100.2951376365977
2003-06-10,0.01472722992342754,0.0030621068040667682,3145.960031186202
2003-06-11,0.014236038102060483,0.0008427545004532075,3183.8434547101992
2003-06-12,0.013123917917369865,0.0034928466562087193,3225.2469683199015
2003-06-13,0.013148529437050548,0.0033388070086049085,3174.3919244820017
2003-06-16,0.012493934860933826,0.005055056845848596,3270.3489279592
2003-06-17,0.014249224329186877,0.004003450260623693,3292.386795753901
2003-06-18,0.01427891092573412,0.0033704237030076794,3310.097402843003
2003-06-19,0.011705796309819844,0.006843343969040329,3252.955282219399
2003-06-20,0.01361829372491,-7.009083987032085e-05,3244.8112215540004
2003-06-23,0.014998719386765587,0.0032249584024361196,3192.125433665999
2003-06-24,0.0156322028029479,0.002251604775886283,3223.1316926985014
2003-06-25,0.013695318008061673,0.005245580494701354,3204.5566823251984
2003-06-26,0.011257774000297116,0.004971555545130442,3247.054228394003
2003-06-27,0.008610183552438788,0.0054389397586182085,3230.4535705856974
2003-06-30,0.010240324919003872,0.002721555059145185,3226.3624150629976
2003-07-01,0.01361642470270859,-0.0003517693660372772,3152.1884676005993
2003-07-02,0.011254040996954234,0.001922305006557316,3246.8374291790024
2003-07-03,0.008838430132749169,0.003792164116292539,3247.715089128801
2003-07-04,0.011183195691496724,-0.001869835505322582,3245.3898583562022
2003-07-07,0.012919665191022408,-0.004341562997525869,3338.8208170706025
2003-07-08,0.009048777737414195,0.004629658040619064,3350.418280838597
2003-07-09,0.01008677521895946,0.0019498749394803246,3328.335954511701
2003-07-10,0.010109494329524822,0.0016618445503543005,3275.648646218702
2003-07-11,0.007888898429704983,0.0009624400098406503,3332.414893181303
2003-07-14,0.007568080987321474,0.0009351181330842082,3402.0973457953974
2003-07-15,0.00921773814540933,-0.0004676681744716314,3390.6971561224973
2003-07-16,0.007107586849242112,0.0025228139164984215,3393.6530151880015
2003-07-17,0.011134764224656068,0.0015065408131734019,3336.590753769901
2003-07-18,0.008539271148641055,0.00037434846266822035,3372.677223316201
2003-07-21,0.011490149403593088,0.006062738684524156,3292.8079383544
2003-07-22,0.009307445848715698,0.004833974563470524,3324.0132968931007
2003-07-23,0.011414790388261278,-0.0013582441870593515,3310.3128707175
2003-07-24,0.007105053553572148,-0.0017754384895937911,3380.7680740730975
2003-07-25,0.007339772913342916,0.0005010920469748616,3362.804442439403
2003-07-28,0.006248229898385284,-0.0002471689019608912,3423.7945216414028
2003-07-29,0.005424613825527394,0.00019587987790155528,3434.158056244997
2003-07-30,0.008098961124026265,-0.006205118320220637,3435.069242539799
2003-07-31,0.002650941889162617,0.0030312322351231115,3494.0027408135984
2003-08-01,0.004886111964050373,-0.00011526303810428806,3444.9662388517995
2003-08-04,0.007013855057507995,0.002107575198291147,3411.3279114477014
2003-08-05,0.007012166954720431,0.0011071799835063512,3444.4242299782004
2003-08-06,0.010643133169636757,0.0028048837939208377,3381.6002919791995
2003-08-07,0.012088605703977896,0.0012228087851546433,3337.768939021098
2003-08-08,0.009343725254010822,-0.0007439303575872468,3338.1127755588973
2003-08-11,0.011296214587843776,-0.0018140602035192094,3345.4704036184007
2003-08-12,0.010679090677223772,-0.0029095062060880738,3387.6779265350983
2003-08-13,0.008870452916071029,-0.0008658481732582752,3404.878245963301
2003-08-14,0.008671495770978956,-0.0023098312778567828,3458.792552075398
2003-08-15,0.0082428485971311,-0.0035630093432784705,3450.002243499003
