epoch,loss
138,6019947.80047918
139,6004720.184649702
140,5989861.87714805
141,5975378.580717118
142,5961254.017597488
143,5947455.21703569
144,5934014.064441507
145,5920872.270076008
146,5908065.965631196
147,5895566.670604759
148,5883367.53048579
149,5871449.360294118
150,5859824.4721579645
151,5848467.200016524
152,5837374.094266358
153,5826543.791226041
154,5815971.629957039
155,5805651.8229510905
156,5795563.135409782
157,5785704.15209848
158,5776064.526520158
159,5766663.654990086
160,5757462.15209848
161,5748488.251487112
162,5739710.872438863
163,5731119.676470588
164,5722733.37376074
165,5714532.797091871
166,5706528.393754131
167,5698679.685558493
168,5691024.396976206
169,5683518.490829478
170,5676190.014623265
171,5669024.910525446
172,5662023.2461169865
173,5655166.269415069
174,5648448.896232651
175,5641887.743390615
176,5635464.515945142
177,5629180.993968936
178,5623047.251900198
179,5617020.66779577
180,5611147.685475876
181,5605385.165812954
182,5599744.742812294
183,5594226.12838731
184,5588814.460013219
185,5583521.804114343
186,5578353.998595506
187,5573277.623678123
188,5568318.642680106
189,5563457.989755453
190,5558695.182088566
191,5554021.034120952
192,5549461.636318573
193,5544983.796844019
194,5540606.658294778
195,5536310.942911434
196,5532120.664986781
197,5528003.497521481
198,5523966.592283542
199,5520013.906311963
200,5516139.220257766
201,5512337.9075512225
202,5508629.940102446
203,5504981.389540648
204,5501409.288499669
205,5497900.179940515
206,5494471.503139458
207,5491113.344018506
208,5487809.958030404
209,5484586.766688698
210,5481411.662921349
211,5478316.567085261
212,5475269.093192333
213,5472276.104345671
214,5469347.870869135
215,5466473.902511567
216,5463670.604180437
217,5460900.615664243
218,5458195.611037673
219,5455553.319398546
220,5452944.6514375415
221,5450381.91011236
222,5447879.74661269
223,5445430.026354924
224,5443022.063780569
225,5440653.715713814
226,5438339.293126239
227,5436062.03602115
228,5433829.528007271
229,5431637.837243887
230,5429488.531311963
231,5427380.576421018
232,5425314.108311302
233,5423284.009005288
234,5421283.143341044
235,5419335.237524785
236,5417409.456543292
237,5415535.287756113
238,5413685.557088566
239,5411874.245621283
240,5410085.465052875
241,5408341.95076008
242,5406625.542961004
243,5404942.784038334
244,5403292.216374752
245,5401663.052461996
246,5400067.206956378
247,5398508.950181758
248,5396965.0473397225
249,5395470.240664243
250,5393979.043374091
251,5392536.077990747
252,5391107.873182419
253,5389709.122521481
254,5388331.369547257
255,5386979.045522141
256,5385644.100627892
257,5384340.550313946
258,5383068.267432254
259,5381813.787508261
260,5380566.781229346
261,5379366.328734303
262,5378160.469596827
263,5376992.140201586
264,5375845.5370125575
265,5374717.702412426
266,5373613.153007271
267,5372519.432914739
268,5371456.395489095
269,5370404.00925314
270,5369363.180849306
271,5368350.611863847
272,5367350.795439525
273,5366371.645654329
274,5365408.9345670855
275,5364471.144415069
276,5363541.59021811
277,5362618.348727694
278,5361727.88268341
279,5360841.763714475
280,5359984.5565102445
281,5359120.629378717
282,5358293.341953074
283,5357462.097488433
284,5356655.90052875
285,5355859.752808989
286,5355085.306097158
287,5354315.274041639
288,5353560.705882353
289,5352809.179527429
290,5352084.345009914
291,5351364.619877727
292,5350669.501817581
293,5349979.171265697
294,5349297.279990086
295,5348627.09947125
296,5347958.0793126235
297,5347314.666226041
298,5346676.3711169865
299,5346061.708278256
300,5345435.2928783875
301,5344832.8488103105
302,5344234.904163913
303,5343661.48182419
304,5343075.035442829
305,5342507.3072538
306,5341953.5005783215
307,5341414.794117647
308,5340867.952495043
309,5340345.726536682
310,5339825.356245869
311,5339308.400611368
312,5338799.89284534
313,5338310.018506279
314,5337828.261566425
315,5337348.927875083
316,5336872.398876404
317,5336403.953486451
318,5335952.785277594
319,5335504.506526768
320,5335065.328569068
321,5334633.234220092
322,5334196.9451421015
323,5333784.8816920025
324,5333359.574272968
325,5332957.407716458
326,5332557.817333113
327,5332158.938284865
328,5331768.540895572
329,5331395.794117647
330,5331009.659038334
331,5330640.140201586
332,5330278.137392597
333,5329919.303536021
334,5329565.740003305
335,5329227.386649041
336,5328878.195389953
337,5328552.314524124
338,5328221.959434898
339,5327883.088317911
340,5327562.020158625
341,5327258.958278256
342,5326945.69365499
343,5326629.395819563
344,5326335.654081295
345,5326032.16779577
346,5325741.052627231
347,5325458.123017184
348,5325175.964309319
349,5324893.195059485
350,5324612.4510079315
351,5324356.170274289
352,5324084.246943159
353,5323811.84021811
354,5323557.7026602775
355,5323311.369216788
356,5323059.968192333
357,5322813.634170522
358,5322569.443902842
359,5322327.151685393
360,5322091.299322538
361,5321848.548909452
362,5321630.524702578
363,5321396.391688698
364,5321180.773545935
365,5320953.987029081
366,5320738.834517515
367,5320531.952329808
368,5320323.171513549
369,5320117.305931923
370,5319911.855006609
371,5319705.912673497
372,5319507.477775942
373,5319319.685475876
374,5319123.640036352
375,5318926.356906808
376,5318747.097240581
377,5318567.735624587
378,5318372.909534038
379,5318201.173909452
380,5318024.066011236
381,5317852.931758096
382,5317682.432666887
383,5317513.687871778
384,5317343.925892267
385,5317182.120373431
386,5317013.951173166
387,5316846.358146068
388,5316701.719844679
389,5316541.032303371
390,5316380.607650364
391,5316236.875413086
392,5316078.48397224
393,5315935.073612029
394,5315793.934153998
395,5315640.7282716455
396,5315499.614011897
397,5315366.261483807
398,5315230.857980832
399,5315090.615994712
400,5314957.907220754
401,5314824.096497025
402,5314696.6408625245
403,5314563.914325843
404,5314430.662590879
405,5314305.265945142
406,5314189.198033708
407,5314064.487524785
408,5313933.718027098
409,5313824.666143424
410,5313700.243142763
411,5313592.504543953
412,5313468.479593523
413,5313360.206625909
414,5313237.673083278
415,5313135.704230007
416,5313013.568737607
417,5312906.803783873
418,5312806.860128883
419,5312707.153585591
420,5312600.701916722
421,5312484.564689359
422,5312384.425727032
423,5312285.854345671
424,5312186.92671844
425,5312087.787177793
426,5311989.901933245
427,5311891.948529412
428,5311810.018588896
429,5311712.5142101785
430,5311619.441093854
431,5311521.673826834
432,5311430.770241243
433,5311349.288747521
434,5311258.486533377
435,5311161.591539986
436,5311086.414160608
437,5310996.247108394
438,5310904.70720423
439,5310830.834517515
440,5310734.125660938
441,5310661.125826173
442,5310576.109963648
443,5310502.559153998
444,5310413.035277594
445,5310339.603023794
446,5310265.39069729
447,5310181.840465962
448,5310109.492399207
449,5310036.635740251
450,5309953.153089887
451,5309880.499752148
452,5309814.040565102
453,5309740.852858559
454,5309674.215548579
455,5309589.910442829
456,5309518.849884336
457,5309451.508674818
458,5309385.828403833
459,5309320.65672505
460,5309254.510244547
461,5309187.490912095
462,5309121.835839392
463,5309054.994051553
464,5308990.067498348
465,5308924.86145076
466,5308858.087243887
467,5308792.287838731
468,5308726.750743556
469,5308667.09451421
470,5308601.718357568
471,5308553.102775942
472,5308492.514127561
473,5308427.53602115
474,5308361.812210839
475,5308302.646810971
476,5308254.310723728
477,5308195.02676801
478,5308129.370538665
479,5308086.1180601455
480,5308027.189771976
481,5307961.956791144
482,5307919.840052875
483,5307861.046926636
484,5307801.220009914
485,5307753.925727032
486,5307693.632600793
487,5307635.2461169865
488,5307592.959269663
489,5307533.1575512225
490,5307490.734963648
491,5307431.398876404
492,5307389.561054197
493,5307330.775941838
494,5307288.471910113
495,5307228.500082618
496,5307187.111285525
497,5307127.995125579
498,5307086.140118969
499,5307043.140779908
500,5306984.89747191
501,5306942.491490416
502,5306889.39995043
503,5306847.510575017
504,5306804.621199603
505,5306752.682005948
506,5306710.656890284
507,5306667.801305354
508,5306615.395902181
509,5306572.4721579645
510,5306530.514623265
511,5306478.609220092
512,5306435.533129544
513,5306398.913499669
514,5306356.82881692
515,5306303.931427627
516,5306262.00768341
517,5306226.625165234
518,5306183.8875578325
519,5306131.49876074
520,5306095.285773298
521,5306052.124339062
522,5306016.436549901
523,5305973.393671514
524,5305937.341622604
525,5305885.333691342
526,5305848.857815598
527,5305806.670604759
528,5305770.355667548
529,5305735.116903503
530,5305698.047670192
531,5305655.673744217
532,5305618.807832122
533,5305583.687623926
534,5305530.6453238595
535,5305494.97414078
536,5305458.353932585
537,5305421.996034369
538,5305378.986368143
539,5305343.848975546
540,5305307.024867812
541,5305271.514623265
542,5305235.275280898
543,5305198.612111699
544,5305162.330386649
545,5305125.667217448
546,5305089.978849967
547,5305053.4766192995
548,5305017.355832783
549,5304980.523132849
550,5304950.587904825
551,5304914.00090879
552,5304878.778172505
553,5304842.013053536
554,5304821.178040317
555,5304784.463896233
556,5304748.647802379
557,5304712.221744877
558,5304681.981245869
559,5304645.817498348
560,5304609.255700595
561,5304573.600545274
562,5304535.979180437
563,5304505.569150694
564,5304468.812045605
565,5304449.358476536
566,5304419.117399207
567,5304383.377478519
568,5304345.832286848
569,5304309.60897224
570,5304279.444646398
571,5304259.320968275
572,5304223.012888301
573,5304192.679031725
574,5304155.989507601
575,5304119.21521811
576,5304089.47414078
577,5304069.164325843
578,5304039.092779246
579,5304002.521810971
580,5303966.035608063
581,5303935.743555849
582,5303915.696050893
583,5303884.370208195
584,5303847.756857237
585,5303817.380039657
586,5303797.578238599
587,5303767.447124917
588,5303731.121860542
589,5303700.566920026
590,5303679.6631692005
591,5303649.489672835
592,5303612.613433575
593,5303582.524702578
594,5303562.129543953
595,5303531.226949769
596,5303494.511649041
597,5303465.575264376
598,5303444.4510079315
599,5303414.057005948
600,5303377.807914739
601,5303362.920191673
602,5303332.441424322
603,5303297.048000661
604,5303265.840135492
605,5303251.969596827
606,5303214.152346332
607,5303183.876900198
608,5303164.235459352
609,5303134.002395902
610,5303102.464061467
611,5303082.737855255
612,5303052.089557171
613,5303020.745951751
614,5303001.994547257
615,5302970.990003305
616,5302939.612607403
617,5302920.437376074
618,5302889.102362855
619,5302858.623017184
620,5302845.404824851
621,5302807.706130205
622,5302777.18440185
623,5302762.525198282
624,5302726.105998017
625,5302712.46397885
626,5302682.238929279
627,5302650.683410442
628,5302630.694315929
629,5302599.765945142
630,5302569.201834104
631,5302556.754543953
632,5302525.402346332
633,5302505.040399868
634,5302474.069646398
635,5302444.039325843
636,5302429.252974223
637,5302399.222653668
638,5302378.733559154
639,5302347.669448116
640,5302317.266275612
641,5302303.71703569
642,5302272.280072703
643,5302252.367151355
644,5302222.252065433
645,5302207.287590879
646,5302176.84203569
647,5302146.972653668
648,5302131.330056179
649,5302101.130204891
650,5302080.835839392
651,5302050.59360542
652,5302036.2986616
653,5302006.056427627
654,5301975.517514871
655,5301961.112029081
656,5301931.157881692
657,5301916.066259088
658,5301886.196877065
659,5301865.775363516
660,5301835.092118308
661,5301820.94952082
662,5301790.003965631
663,5301776.242812294
664,5301746.237690019
665,5301714.469679445
666,5301701.327081956
667,5301670.991490416
668,5301656.50123926
669,5301625.047091871
670,5301611.862111699
671,5301580.0941011235
672,5301566.570059485
673,5301536.819233311
674,5301523.252808989
675,5301485.205882353
676,5301471.936136814
677,5301440.8290647715
678,5301427.177875083
679,5301397.0879874425
680,5301382.470588235
681,5301352.668787178
682,5301338.687128222
683,5301307.537673497
684,5301294.267927958
685,5301263.0337078655
686,5301249.42490086
687,5301218.1906807665
688,5301204.82757766
689,5301174.61054197
690,5301159.984550562
691,5301129.725132188
692,5301115.395819563
693,5301085.1364011895
694,5301077.035029742
695,5301047.190846002
696,5301032.480089227
697,5301002.220670853
698,5300987.798000661
699,5300957.869051553
700,5300943.115912095
701,5300914.178370787
702,5300899.755700595
703,5300869.826751487
704,5300855.031229346
705,5300841.540978189
706,5300810.552461996
707,5300796.81650694
708,5300765.777015863
709,5300752.041060806
710,5300722.3744216785
711,5300708.841787838
712,5300677.895654329
713,5300669.667134832
714,5300639.738185723
715,5300626.510244547
716,5300596.20844349
717,5300581.69241573
718,5300568.244547257
719,5300537.171265697
720,5300522.994299405
721,5300494.056758096
722,5300479.795026437
723,5300456.00925314
724,5300441.128965631
725,5300410.470918705
726,5300398.302544613
727,5300366.805436219
728,5300353.688037013
729,5300339.468688037
730,5300309.429196959
731,5300296.184649702
732,5300271.3816920025
733,5300258.179527429
734,5300228.140036352
735,5300213.878304693
736,5300200.337078651
737,5300169.551883675
738,5300156.366325182
739,5300126.216870456
740,5300118.234054858
741,5300088.5250330465
742,5300075.28048579
743,5300060.637309981
744,5300029.894497687
745,5300017.971827495
746,5299993.168869795
747,5299978.864755453
748,5299950.088152677
749,5299935.8602115
750,5299921.225627892
751,5299892.779494382
752,5299884.5
753,5299853.67242234
754,5299841.749752148
755,5299827.394662921
756,5299796.694233311
757,5299784.441093854
758,5299759.84145737
759,5299745.622108394
760,5299716.7945307335
761,5299702.490416391
762,5299689.508179114
763,5299659.358724388
764,5299651.74876074
765,5299621.861615995
766,5299608.947538004
767,5299594.643423662
768,5299564.756278916
769,5299556.815846002
770,5299527.945885657
771,5299514.345092531
772,5299499.998595506
773,5299471.128635162
774,5299463.230584931
775,5299433.673909452
776,5299419.657881692
777,5299406.413334435
778,5299376.5261896895
779,5299368.831460674
780,5299340.291969596
781,5299326.072620621
782,5299312.708939194
783,5299288.778833443
784,5299276.856163252
785,5299262.501074025
786,5299232.003965631
787,5299219.615085922
788,5299195.812128222
789,5299182.448446794
790,5299168.144332452
791,5299139.604841375
792,5299131.91011236
793,5299102.734881031
794,5299089.396976206
795,5299076.414738929
796,5299052.103189029
797,5299039.205717118
798,5299026.19828156
799,5298996.692580965
800,5298988.946877065
801,5298959.398793787
802,5298946.060888962
803,5298932.087243887
804,5298909.521397885
805,5298897.17490086
806,5298883.489342366
807,5298853.602197621
808,5298846.237937871
809,5298817.367977528
810,5298803.8095670855
811,5298790.403502975
812,5298766.515779908
813,5298754.499752148
814,5298740.483724388
815,5298711.257518176
816,5298704.579973563
817,5298675.404742234
818,5298661.049653008
819,5298648.355502313
820,5298625.103519497
821,5298612.121282221
822,5298599.376156642
823,5298575.5731989425
824,5298563.472405816
825,5298549.5835261075
826,5298520.357319894
827,5298512.620208195
828,5298484.080717118
829,5298470.395158625
830,5298463.971331791
831,5298434.465631196
832,5298421.8396397885
833,5298409.136896893
834,5298384.91870456
835,5298372.860294118
836,5298359.217118308
837,5298336.269828156
838,5298323.702825512
839,5298310.653007271
840,5298281.477775942
841,5298275.053949107
842,5298261.368390615
843,5298233.252726371
844,5298225.4646397885
845,5298196.28940846
846,5298183.281972902
847,5298177.197207535
848,5298147.971001321
849,5298133.997356246
850,5298121.981328486
851,5298099.500247852
852,5298085.433245208
853,5298073.111946464
854,5298049.859963648
855,5298037.496282221
856,5298024.793539326
857,5298001.965383344
858,5297989.271232651
859,5297976.238020489
860,5297952.680766689
861,5297940.622356246
862,5297928.301057502
863,5297904.1166556515
864,5297891.795356907
865,5297880.109798414
866,5297856.179692663
867,5297843.476949769
868,5297832.21521811
869,5297808.28511236
870,5297795.582369464
871,5297783.261070721
872,5297759.966705222
873,5297747.730171844
874,5297735.027428949
875,5297711.139705882
876,5297699.454147389
877,5297687.090465962
878,5297662.8212987445
879,5297651.5595670855
880,5297639.195885657
881,5297615.257187706
882,5297603.266358228
883,5297591.335095836
884,5297567.7778420355
885,5297555.07509914
886,5297542.753800397
887,5297521.205138797
888,5297507.180518837
889,5297494.859220092
890,5297472.929114343
891,5297459.701173166
892,5297453.607815598
893,5297424.720670853
894,5297412.137062129
895,5297405.713235294
896,5297376.868473232
897,5297365.182914739
898,5297358.233889624
899,5297345.861615995
900,5297318.076421018
901,5297311.9916556515
902,5297298.297504957
903,5297269.537508261
904,5297264.461335096
905,5297250.818159286
906,5297227.870869135
907,5297216.6091374755
908,5297204.6183079975
909,5297180.679610047
910,5297168.443076669
911,5297156.757518176
912,5297134.564524124
913,5297121.209434898
914,5297115.845175149
915,5297087.0851784535
916,5297074.712904825
917,5297070.060558493
918,5297056.375
919,5297034.131031064
920,5297021.894497687
921,5297010.208939194
922,5296986.694068077
923,5296974.660855915
924,5296963.017680106
925,5296940.536599471
926,5296927.172918044
927,5296922.190102446
928,5296893.67580965
929,5296881.388301388
930,5296875.345918705
931,5296863.092779246
932,5296840.475958361
933,5296828.281807667
934,5296816.92671844
935,5296794.691341706
936,5296781.378635162
937,5296776.344844679
938,5296747.584847984
939,5296735.543043622
940,5296730.560228024
941,5296717.332286848
942,5296694.757848645
943,5296682.436549901
944,5296671.793374091
945,5296648.97323199
946,5296635.990994712
947,5296631.008179114
948,5296602.1124421675
949,5296590.24876074
950,5296585.172587574
951,5296571.902263715
952,5296549.751652346
953,5296538.438945803
954,5296532.727032386
955,5296504.255122273
956,5296492.654329147
957,5296485.993390615
958,5296474.044943821
959,5296452.530072703
960,5296440.539243225
961,5296428.590796431
962,5296407.03354263
963,5296393.805601454
964,5296388.466539986
965,5296376.780981494
966,5296355.003222075
967,5296342.724306014
968,5296331.699686054
969,5296309.260988103
970,5296296.321133509
971,5296291.244960343
972,5296279.381278916
973,5296257.518754131
974,5296245.833195638
975,5296234.299983476
976,5296212.106989425
977,5296200.794282882
978,5296194.175727032
979,5296182.227280238
980,5296160.670026437
981,5296149.094431593
982,5296136.857898216
983,5296115.673496365
984,5296103.394580304
985,5296098.055518837
986,5296085.836169861
987,5296063.64317581
988,5296051.737111699
989,5296047.033790482
990,5296018.56188037
991,5296006.6981989425
992,5296002.376321877
993,5295990.004048249
994,5295967.895819563
995,5295955.973149372
996,5295950.337409121
997,5295938.388962327
998,5295917.213152677
999,5295905.298496365
1000,5295900.646150033
1001,5295872.259005288
1002,5295860.64102776
1003,5295855.8953238595
1004,5295843.701173166
1005,5295821.838648381
1006,5295809.661682089
1007,5295804.322620621
1008,5295792.458939194
1009,5295771.283129544
1010,5295759.241325182
1011,5295753.987029081
1012,5295743.428618639
1013,5295714.287177793
1014,5295710.00768341
1015,5295698.47447125
1016,5295676.611946464
1017,5295665.29923992
1018,5295659.672091871
1019,5295648.096497025
1020,5295626.954477859
1021,5295614.014623265
1022,5295608.760327165
1023,5295597.8290647715
1024,5295575.38177462
1025,5295564.780981494
1026,5295559.526685393
1027,5295547.9087078655
1028,5295526.766688698
1029,5295515.191093854
1030,5295509.606328486
1031,5295482.151602776
1032,5295470.152181097
1033,5295465.957452082
1034,5295454.381857237
1035,5295432.561715135
1036,5295421.579477859
1037,5295415.9947124915
1038,5295404.5038830135
1039,5295383.65854263
1040,5295371.328651685
1041,5295367.13392267
1042,5295355.600710509
1043,5295333.31435889
1044,5295322.840713814
1045,5295317.54403503
1046,5295304.688945803
1047,5295285.165482485
1048,5295271.928949107
1049,5295267.649454726
1050,5295256.116242564
1051,5295234.253717779
1052,5295223.398628552
1053,5295218.0595670855
1054,5295206.526354924
1055,5295185.723397224
1056,5295173.808740912
1057,5295169.5292465305
1058,5295158.0384170525
1059,5295136.260657634
1060,5295125.659864508
1061,5295120.06650694
1062,5295109.465713814
1063,5295087.687954395
1064,5295076.112359551
1065,5295071.917630536
1066,5295060.002974223
1067,5295039.200016524
1068,5295027.666804362
1069,5295022.370125579
1070,5295011.472653668
1071,5294990.974388632
1072,5294979.178866491
1073,5294975.246447455
1074,5294963.628469927
1075,5294942.528833443
1076,5294930.953238599
1077,5294926.758509584
1078,5294915.225297422
1079,5294893.693241904
1080,5294882.838152677
1081,5294877.5414738925
1082,5294867.398298083
1083,5294845.620538665
1084,5294834.044943821
1085,5294829.850214805
1086,5294817.935558493
1087,5294797.132600793
1088,5294785.599388632
1089,5294780.717944481
1090,5294776.7689193655
1091,5294764.896645737
1092,5294744.051305354
1093,5294732.560475876
1094,5294727.3485624585
1095,5294717.120621283
1096,5294694.961417713
1097,5294684.818241904
1098,5294679.521563119
1099,5294667.988350959
1100,5294648.59203569
1101,5294637.016440846
1102,5294632.770736947
1103,5294621.610376735
1104,5294600.807419035
1105,5294589.274206874
1106,5294584.062293457
1107,5294580.113268341
1108,5294568.571463979
1109,5294547.768506279
1110,5294536.277676801
1111,5294531.0233807005
1112,5294521.253056841
1113,5294499.390532056
1114,5294489.857319894
1115,5294484.645406477
1116,5294474.4174653
1117,5294453.0125578325
1118,5294441.5217283545
1119,5294437.242233972
1120,5294432.3607898215
1121,5294421.836169861
1122,5294400.100793126
1123,5294389.542382684
1124,5294384.660938533
1125,5294373.5005783215
1126,5294354.019497687
1127,5294342.528668209
1128,5294338.28296431
1129,5294327.122604098
1130,5294306.319646398
1131,5294295.159286186
1132,5294290.2778420355
1133,5294286.08311302
1134,5294274.8379874425
1135,5294254.068820225
1136,5294242.577990747
1137,5294239.620373431
1138,5294228.502395902
1139,5294207.097488433
1140,5294196.623843358
1141,5294191.988103107
1142,5294187.793374091
1143,5294175.921100463
1144,5294155.863846662
1145,5294144.288251817
1146,5294141.457782552
1147,5294130.627891606
1148,5294108.892514871
1149,5294098.749339062
1150,5294093.783129544
1151,5294089.630783212
1152,5294078.419448116
1153,5294058.938367482
1154,5294047.447538004
1155,5294043.956130205
1156,5294032.422918044
1157,5294027.583856576
1158,5294007.111368143
1159,5293995.620538665
1160,5293992.129130865
1161,5293981.578734303
1162,5293961.106245869
1163,5293949.945885657
1164,5293945.793539326
1165,5293941.200181758
1166,5293929.751734964
1167,5293909.694481163
1168,5293899.483146068
1169,5293895.618886319
1170,5293884.077081956
1171,5293863.731741573
1172,5293858.765532056
1173,5293848.622356246
1174,5293843.783294778
1175,5293833.614342366
1176,5293813.557088566
1177,5293802.108641772
1178,5293798.490085922
1179,5293793.320555189
1180,5293783.507848645
1181,5293762.712904825
1182,5293752.612111699
1183,5293747.730667548
1184,5293744.112111699
1185,5293732.663664904
1186,5293712.648793787
1187,5293701.15796431
1188,5293697.598397224
1189,5293687.497604098
1190,5293682.989011897
1191,5293662.186054197
1192,5293651.356163252
1193,5293648.525693986
1194,5293637.31435889
1195,5293616.63854924
1196,5293612.087574355
1197,5293601.986781229
1198,5293597.0205717115
1199,5293587.911186385
1200,5293566.879130865
1201,5293555.718770654
1202,5293551.854510905
1203,5293547.345918705
1204,5293538.236533377
1205,5293517.162095175
1206,5293506.646067415
1207,5293502.095092531
1208,5293498.273215466
1209,5293486.731411104
1210,5293467.707947786
1211,5293456.589970258
1212,5293453.0985624585
1213,5293448.217118308
1214,5293438.116325182
1215,5293417.948529412
1216,5293407.847736285
1217,5293403.339144085
1218,5293399.5172670195
1219,5293388.356906808
1220,5293368.6467283545
1221,5293358.173083278
1222,5293353.664491077
1223,5293349.842614012
1224,5293340.046513549
1225,5293320.031642432
1226,5293308.540812954
1227,5293304.9646397885
1228,5293300.456047588
1229,5293291.304279577
1230,5293270.272224058
1231,5293266.780816259
1232,5293255.662838731
1233,5293253.162838731
1234,5293241.951503635
1235,5293221.275693986
1236,5293216.767101784
1237,5293206.996777925
1238,5293203.149124256
1239,5293193.378800397
1240,5293188.827825512
1241,5293168.482485129
1242,5293158.686384666
1243,5293155.1102115
1244,5293150.228767349
1245,5293140.127974223
1246,5293119.095918705
1247,5293110.317002644
1248,5293105.477941177
1249,5293101.986533377
1250,5293091.199025116
1251,5293072.175561798
1252,5293061.05758427
1253,5293057.56617647
1254,5293053.05758427
1255,5293043.9481989425
1256,5293022.916143424
1257,5293019.424735624
1258,5293008.306758096
1259,5293004.747191011
1260,5292994.976867151
1261,5292991.485459352
1262,5292970.122934567
1263,5292960.284451421
1264,5292956.835426305
1265,5292952.284451421
1266,5292942.514127561
1267,5292922.143010575
1268,5292912.372686715
1269,5292907.864094514
1270,5292904.4150693985
1271,5292894.618968936
1272,5292874.231245869
1273,5292870.782220754
1274,5292859.9947124915
1275,5292856.47752809
1276,5292852.986120291
1277,5292842.885327165
1278,5292823.217531394
1279,5292813.447207535
1280,5292808.938615334
1281,5292805.116738268
1282,5292795.320637805
1283,5292775.305766689
1284,5292770.797174488
1285,5292761.026850628
1286,5292757.509666226
1287,5292747.4088731
1288,5292742.900280898
1289,5292724.207286848
1290,5292713.419778585
1291,5292709.928370787
1292,5292705.419778585
1293,5292696.6408625245
1294,5292675.320720423
1295,5292671.914077991
1296,5292662.448446794
1297,5292658.957038996
1298,5292654.490829478
1299,5292644.720505618
1300,5292624.6798578985
1301,5292614.909534038
1302,5292610.070472571
1303,5292608.324768672
1304,5292597.537260409
1305,5292594.045852611
1306,5292573.013797092
1307,5292564.565350298
1308,5292560.09914078
1309,5292556.277263715
1310,5292546.565928618
1311,5292526.593440185
1312,5292522.084847984
1313,5292513.6364011895
1314,5292509.127808989
1315,5292505.6364011895
1316,5292494.891275612
1317,5292476.240664243
1318,5292472.749256444
1319,5292461.961748183
1320,5292459.461748183
1321,5292454.995538665
1322,5292445.225214805
1323,5292425.269332452
1324,5292415.541391276
1325,5292411.032799074
1326,5292408.863268341
1327,5292398.499586914
1328,5292395.008179114
1329,5292375.298000661
1330,5292365.570059485
1331,5292361.146232651
1332,5292357.697207535
1333,5292348.231576338
1334,5292344.740168539
1335,5292324.767680106
1336,5292315.344431593
1337,5292311.853023794
1338,5292307.344431593
1339,5292298.607898216
1340,5292294.514540648
1341,5292274.542052214
1342,5292265.076421018
1343,5292261.585013219
1344,5292257.500247852
1345,5292248.721331791
1346,5292244.58559154
1347,5292224.570720423
1348,5292215.232237277
1349,5292211.740829478
1350,5292207.232237277
1351,5292198.826173166
1352,5292195.37714805
1353,5292174.345092531
