epoch,loss
410,6836421.172849265
411,6836419.934603324
412,6836419.934596431
413,6836419.686944487
414,6836419.439290243
415,6836419.439283351
416,6836419.191624514
417,6836418.943974866
418,6836418.943965675
419,6836418.448664083
420,6836418.20100984
421,6836418.201002948
422,6836416.962759304
423,6836416.715109657
424,6836416.2198080635
425,6836416.219801171
426,6836416.219794279
427,6836411.019193033
428,6836410.771538789
429,6836410.523884547
430,6836410.2762349
431,6836408.047401855
432,6836408.047392665
433,6836408.047390368
434,6836407.799736125
435,6836407.55208418
436,6836407.552077287
437,6836396.160294584
438,6836395.664992992
439,6836395.417341046
440,6836395.417336451
441,6836395.417329559
442,6836393.931438565
443,6836393.683786619
444,6836393.436134675
445,6836393.436130079
446,6836393.188478135
447,6836387.987876888
448,6836387.987872293
449,6836387.987867698
450,6836387.492568403
451,6836387.492563808
452,6836386.254320164
453,6836386.254317867
454,6836385.759018572
455,6836385.511366626
456,6836380.558415028
457,6836380.558410433
458,6836380.063111138
459,6836380.063106542
460,6836380.063101947
461,6836379.815450002
462,6836379.567798058
463,6836378.329559009
464,6836378.329552116
465,6836378.329547522
466,6836377.834248226
467,6836377.834243631
468,6836377.834239036
469,6836372.385992737
470,6836372.138340792
471,6836372.138333899
472,6836371.643034603
473,6836371.395384956
474,6836370.157145908
475,6836370.157139015
476,6836370.15713442
477,6836369.909482475
478,6836368.671243426
479,6836368.671238831
480,6836357.279458426
481,6836357.279451533
482,6836357.0318041835
483,6836356.784152239
484,6836356.7841476435
485,6836356.784143048
486,6836355.298254352
487,6836355.050604705
488,6836354.802950461
489,6836354.5552985165
490,6836354.307648869
491,6836349.107049921
492,6836349.107047623
493,6836349.107045325
494,6836349.107038433
495,6836348.611739137
496,6836348.611734542
497,6836347.373493196
498,6836347.373490899
499,6836347.125838954
500,6836346.878189306
501,6836334.248169852
502,6836334.248165257
503,6836333.752868259
504,6836333.505216314
505,6836333.505214017
506,6836333.257562071
507,6836333.009907829
508,6836333.0099032335
509,6836331.771664185
510,6836331.771661888
511,6836331.771654995
512,6836331.276357997
513,6836331.2763511045
514,6836331.27634651
515,6836326.075749859
516,6836325.828097913
517,6836325.580448266
518,6836325.33279632
519,6836325.085144375
520,6836324.837494728
521,6836323.599251084
522,6836323.599248786
523,6836323.599244192
524,6836323.351592246
525,6836323.103942599
526,6836322.113348603
527,6836310.7215659
528,6836310.721561305
529,6836310.47390936
530,6836310.473904765
531,6836310.22625282
532,6836310.226248225
533,6836309.978596279
534,6836308.492707584
535,6836308.492702989
536,6836307.997403693
537,6836307.997399098
538,6836307.749751748
539,6836302.549150502
540,6836302.549145907
541,6836302.54914361
542,6836302.549136717
543,6836302.053837421
544,6836302.053835124
545,6836300.815593778
546,6836300.815586885
547,6836295.862637584
548,6836295.3673382895
549,6836295.119684046
550,6836295.119681749
551,6836295.119677154
552,6836294.624380156
553,6836294.624370966
554,6836294.6243686685
555,6836294.376714426
556,6836294.376709831
557,6836294.129057886
558,6836294.129053291
559,6836292.643164595
560,6836292.89080735
561,6836292.147860704
562,6836292.147856109
563,6836292.147851514
564,6836291.900199569
565,6836286.699596025
566,6836286.69959143
567,6836286.451939485
568,6836286.20428754
569,6836286.204282945
570,6836284.966041599
571,6836283.727800253
572,6836283.727795658
573,6836283.727786468
574,6836283.480134523
575,6836283.480129927
576,6836282.984830633
577,6836282.984826038
578,6836271.593043335
579,6836271.593036442
580,6836271.097737147
581,6836271.097730254
582,6836270.850078309
583,6836270.850069119
584,6836270.850066821
585,6836269.611823178
586,6836269.364171233
587,6836269.36416434
588,6836269.116510098
589,6836268.868858152
590,6836268.868851259
591,6836263.420602663
592,6836263.420600366
593,6836263.172946123
594,6836263.172936933
595,6836262.677637638
596,6836262.677633042
597,6836262.677626151
598,6836261.439382507
599,6836261.439377911
600,6836261.191723669
601,6836260.9440694265
602,6836260.944064831
603,6836260.944055641
604,6836260.944051046
605,6836260.201102103
606,6836260.201097508
607,6836260.201090616
608,6836259.953436373
609,6836259.705784428
610,6836259.458132483
611,6836259.458123293
612,6836258.21987965
613,6836258.219875054
614,6836258.219865864
615,6836257.724564271
616,6836257.724557378
617,6836256.733963383
618,6836256.733956491
619,6836251.533352947
620,6836251.285698704
621,6836251.285691812
622,6836250.790387921
623,6836250.790383326
624,6836250.542729083
625,6836249.05683809
626,6836249.056831198
627,6836249.0568220075
628,6836249.056817412
629,6836248.809160872
630,6836248.561506629
631,6836248.56149744
632,6836248.5614928445
633,6836237.169705546
634,6836237.169698654
635,6836236.922042114
636,6836236.674390169
637,6836236.426733628
638,6836236.426726735
639,6836231.473770542
640,6836230.235524601
641,6836229.987872656
642,6836229.987861169
643,6836229.740209224
644,6836229.740200033
645,6836229.492545791
646,6836224.291944545
647,6836224.2919353545
648,6836224.291926164
649,6836224.044271922
650,6836224.044265029
651,6836223.548961138
652,6836223.548951949
653,6836223.301295408
654,6836222.063051765
655,6836222.0630425755
656,6836221.815386035
657,6836221.567729495
658,6836220.5771309035
659,6836220.577126309
660,6836220.577114821
661,6836220.081810931
662,6836220.08180174
663,6836220.081794849
664,6836220.081787956
665,6836219.834129118
666,6836219.338829823
667,6836219.338820633
668,6836219.338809146
669,6836218.1005655015
670,6836217.8529089615
671,6836217.852899771
672,6836217.357595881
673,6836217.357586691
674,6836217.357577501
675,6836217.357568311
676,6836212.156967065
677,6836212.156957875
678,6836211.909301335
679,6836211.909292145
680,6836211.413988254
681,6836211.413979064
682,6836198.5363076655
683,6836197.298059426
684,6836197.298050237
685,6836197.298043344
686,6836197.298031856
687,6836197.050375316
688,6836196.802718776
689,6836196.802707288
690,6836185.41091999
691,6836185.4109108
692,6836185.410901611
693,6836185.163242773
694,6836184.915586232
695,6836184.667929692
696,6836184.667920502
697,6836184.667911313
698,6836183.182018021
699,6836182.934359184
700,6836182.934347696
701,6836182.686691156
702,6836182.686681965
703,6836182.439025425
704,6836182.439011641
705,6836177.238408097
706,6836176.247809506
707,6836176.247800316
708,6836176.247791126
709,6836175.752487236
710,6836175.504828398
711,6836175.50481691
712,6836175.50480772
713,6836174.266561779
714,6836174.018900644
715,6836173.771244104
716,6836173.771230319
717,6836173.523573779
718,6836173.523562291
719,6836173.523550804
720,6836173.275894263
721,6836173.028235425
722,6836173.028223938
723,6836173.02821245
724,6836173.02820326
725,6836172.78054672
726,6836172.532887883
727,6836167.579929392
728,6836167.579920202
729,6836166.094024613
730,6836166.094013126
731,6836166.094001638
732,6836165.5986954495
733,6836165.59868626
734,6836165.598674772
735,6836165.598663284
736,6836160.398059741
737,6836160.398045956
738,6836160.150391714
739,6836159.902732875
740,6836159.655074038
741,6836159.655062551
742,6836159.407403712
743,6836159.159747172
744,6836157.921496636
745,6836157.921485149
746,6836157.921473661
747,6836157.673810229
748,6836157.673801038
749,6836156.435555098
750,6836156.435541312
751,6836156.435532123
752,6836145.04374023
753,6836145.043728742
754,6836144.796069904
755,6836144.796060714
756,6836144.548399579
757,6836144.300738444
758,6836144.300726956
759,6836144.300715469
760,6836142.814822177
761,6836142.567161042
762,6836142.567149554
763,6836142.319490717
764,6836142.319476932
765,6836142.071815797
766,6836142.071806607
767,6836136.8712007655
768,6836136.871189278
769,6836136.871175493
770,6836136.871164005
771,6836136.871152518
772,6836136.128194385
773,6836136.128185195
774,6836135.88052406
775,6836134.642273524
776,6836134.642264334
777,6836134.642248251
778,6836134.3945917105
779,6836134.146932873
780,6836134.146921385
781,6836134.146907601
782,6836134.146896113
783,6836133.899234978
784,6836133.403926493
785,6836133.4039196
786,6836133.4039058145
787,6836133.156244679
788,6836132.908585842
789,6836132.660924707
790,6836132.660913219
791,6836132.660901732
792,6836131.422648898
793,6836131.422639708
794,6836131.422625923
795,6836129.936730335
796,6836129.936718847
797,6836129.936705061
798,6836129.936691277
799,6836129.936677491
800,6836124.736069353
801,6836124.488410515
802,6836124.24074938
803,6836124.240735595
804,6836123.99307446
805,6836123.99306527
806,6836123.497754486
807,6836122.259506248
808,6836122.259492463
809,6836122.259478678
810,6836122.259469488
811,6836122.011808353
812,6836121.764147217
813,6836121.764133433
814,6836121.764121945
815,6836110.372330052
816,6836110.124671214
817,6836110.124657429
818,6836109.876996294
819,6836104.924040101
820,6836104.676376668
821,6836104.676360585
822,6836104.676351395
823,6836104.67633761
824,6836103.438087074
825,6836103.190425939
826,6836103.190414451
827,6836103.190402964
828,6836102.942741829
829,6836102.942725746
830,6836102.447419558
831,6836102.447405773
832,6836097.246797634
833,6836097.24678385
834,6836096.999125011
835,6836096.999108929
836,6836096.503800443
837,6836096.503786659
838,6836096.503777469
839,6836094.274937532
840,6836094.2749237465
841,6836094.27491226
842,6836094.2748961765
843,6836094.027235041
844,6836093.779573906
845,6836093.779564716
846,6836093.779548634
847,6836093.531889796
848,6836093.284228661
849,6836093.036567526
850,6836093.0365537405
851,6836092.788892605
852,6836092.78887882
853,6836092.541217685
854,6836092.29355655
855,6836092.293542765
856,6836092.29352898
857,6836092.293517492
858,6836091.055266956
859,6836091.055253171
860,6836091.055237088
861,6836090.559930901
862,6836090.559917116
863,6836077.929888472
864,6836077.929876984
865,6836077.929863199
866,6836072.729255061
867,6836072.4815939255
868,6836072.233932789
869,6836072.233919005
870,6836071.986262465
871,6836071.986246382
872,6836071.738582949
873,6836071.738571461
874,6836070.500318629
875,6836070.500307141
876,6836070.500293355
877,6836070.5002818685
878,6836070.252618436
879,6836070.004959597
880,6836069.757298462
881,6836069.509637327
882,6836069.509621245
883,6836058.117831649
884,6836058.117817864
885,6836057.870156729
886,6836057.870142944
887,6836057.622481809
888,6836057.622468024
889,6836057.622454238
890,6836056.631851053
891,6836056.631837267
892,6836055.3935867315
893,6836055.145923299
894,6836055.145909514
895,6836054.898252973
896,6836054.650587243
897,6836054.402926108
898,6836054.4029169185
899,6836048.954659131
900,6836048.954645347
901,6836048.954633859
902,6836048.9546200745
903,6836048.954608587
904,6836048.459300101
905,6836048.459284019
906,6836048.459272531
907,6836048.459258746
908,6836047.221010508
909,6836047.220994425
910,6836042.268033637
911,6836042.020372502
912,6836041.772711366
913,6836041.525050231
914,6836041.525036446
915,6836041.52502266
916,6836041.525008876
917,6836041.029702688
918,6836041.029686606
919,6836041.02967282
920,6836041.02966363
921,6836041.02964525
922,6836040.781984115
923,6836040.53432298
924,6836040.286664142
925,6836040.286648059
926,6836039.048399821
927,6836039.0483860355
928,6836039.048369953
929,6836038.800713413
930,6836038.305404928
931,6836038.305391142
932,6836038.30537506
933,6836038.305361275
934,6836038.30534749
935,6836032.114147653
936,6836032.114136165
937,6836031.86647503
938,6836031.866463543
939,6836031.618804705
940,6836031.61879092
941,6836031.371127487
942,6836031.371118297
943,6836030.132865463
944,6836029.885204328
945,6836029.885190544
946,6836029.885179056
947,6836029.38987057
948,6836029.389856786
949,6836029.14219565
950,6836029.142181865
951,6836017.750389972
952,6836017.750378485
953,6836017.750362402
954,6836017.502701267
955,6836017.502687481
956,6836017.502673697
957,6836017.255017157
958,6836017.255003371
959,6836017.254989586
960,6836017.007328451
961,6836015.5214282675
962,6836015.52141678
963,6836015.273755644
964,6836015.27374186
965,6836015.026080725
966,6836015.0260715345
967,6836014.778408102
968,6836014.778394316
969,6836009.577786177
970,6836009.57777469
971,6836009.577760905
972,6836009.5777471205
973,6836009.577733335
974,6836009.3300744975
975,6836008.834766012
976,6836008.834752227
977,6836008.834740739
978,6836007.34884515
979,6836007.348831366
980,6836007.34881758
981,6836007.101156445
982,6836007.101147255
983,6836006.853483822
984,6836006.853470038
985,6836006.853456252
986,6836005.862853067
987,6836005.862839282
988,6836005.367530797
989,6836005.367521606
990,6836005.367507821
991,6836005.367494036
992,6836005.367480251
993,6836004.872171766
994,6836004.624512928
995,6836004.624499143
996,6836004.624487655
997,6836003.13858977
998,6836003.138578282
999,6836003.138564496
1000,6836002.643256011
1001,6836002.643244524
1002,6836002.643233036
1003,6836002.643216954
1004,6836002.643205466
1005,6836002.643193979
1006,6835997.442583542
1007,6835997.442572054
1008,6835997.44255827
1009,6835996.947252082
1010,6835996.947238296
1011,6835991.746632456
1012,6835991.746620968
1013,6835991.49896213
1014,6835991.498948345
1015,6835990.260697809
1016,6835990.260686322
1017,6835990.260677132
1018,6835990.260661049
1019,6835990.013002211
1020,6835990.012988427
1021,6835989.765331886
1022,6835989.765318101
1023,6835989.517654669
1024,6835989.517645478
1025,6835978.125855883
1026,6835978.125842098
1027,6835977.87818326
1028,6835977.630524422
1029,6835977.382863287
1030,6835977.3828518
1031,6835977.3828380145
1032,6835977.382826527
1033,6835977.382812742
1034,6835975.153977401
1035,6835974.906316265
1036,6835974.90630248
1037,6835974.658643642
1038,6835974.658632155
1039,6835974.65861837
1040,6835974.410957234
1041,6835974.410948045
1042,6835974.410934259
1043,6835968.962678771
1044,6835968.96266958
1045,6835968.962655796
1046,6835968.962644308
1047,6835968.71498547
1048,6835968.21968158
1049,6835968.219665498
1050,6835968.21965401
1051,6835968.219642522
1052,6835966.9813942835
1053,6835966.981382796
1054,6835966.981371309
1055,6835966.733712471
1056,6835966.48605593
1057,6835966.486042146
1058,6835966.48602836
1059,6835966.23837182
1060,6835966.238360332
1061,6835965.990701495
1062,6835953.113025501
1063,6835953.113016311
1064,6835953.113002526
1065,6835953.112991039
1066,6835952.8653322
1067,6835952.865318416
1068,6835952.617661876
1069,6835952.61764809
1070,6835952.617636602
1071,6835951.379388364
1072,6835951.379376877
1073,6835951.379365389
1074,6835951.379356199
1075,6835950.636400363
1076,6835950.636391173
1077,6835950.636379686
1078,6835950.636368198
1079,6835950.63635671
1080,6835950.388695575
1081,6835945.188089735
1082,6835945.188080545
1083,6835944.940424005
1084,6835944.940410219
1085,6835944.692751382
1086,6835944.692739894
1087,6835943.454489358
1088,6835943.4544801675
1089,6835942.216231929
1090,6835942.216220442
1091,6835942.216211252
1092,6835942.216204359
1093,6835942.216190575
1094,6835941.968531736
1095,6835941.720875196
1096,6835941.473214061
1097,6835941.225555223
1098,6835941.225546033
1099,6835929.8337564375
1100,6835929.833747248
1101,6835929.83373576
1102,6835929.586074625
1103,6835929.586065435
1104,6835929.338408895
1105,6835929.338395109
1106,6835929.33838592
1107,6835929.33837673
1108,6835929.338365242
1109,6835928.100117004
1110,6835927.852458166
1111,6835922.899499675
1112,6835922.899490485
1113,6835922.404181999
1114,6835922.40417281
1115,6835922.156516269
1116,6835922.156504782
1117,6835916.955901238
1118,6835916.95588975
1119,6835916.955880561
1120,6835916.955869073
1121,6835916.955857585
1122,6835916.955848395
1123,6835916.460544505
1124,6835916.460533017
1125,6835916.460521529
1126,6835916.212864989
1127,6835916.2128558
1128,6835914.974605263
1129,6835914.974598371
1130,6835914.974586884
1131,6835914.47928529
1132,6835914.23162875
1133,6835914.231614965
1134,6835914.231605776
1135,6835914.231596585
1136,6835914.2315850975
1137,6835912.993339157
1138,6835912.745682617
1139,6835912.745671129
1140,6835912.7456619395
1141,6835912.745650452
1142,6835912.745641261
1143,6835912.497982424
1144,6835912.497975531
1145,6835912.250316693
1146,6835912.250305206
1147,6835912.002650963
1148,6835910.764405022
1149,6835910.764391237
1150,6835910.764382048
1151,6835910.021430807
1152,6835910.021421617
1153,6835910.021412427
1154,6835910.021403236
1155,6835910.021389452
1156,6835910.021382559
1157,6835910.021371071
1158,6835904.820767527
1159,6835904.820760636
1160,6835904.573101797
1161,6835904.573092608
1162,6835904.325436068
1163,6835904.3254268775
1164,6835903.830122987
1165,6835903.8301137965
1166,6835902.591870153
1167,6835902.591860963
1168,6835902.344202125
1169,6835902.344195233
1170,6835902.344183746
1171,6835902.096529503
1172,6835902.096515718
1173,6835901.848859178
1174,6835901.848852285
1175,6835901.848843095
1176,6835901.848831608
1177,6835890.45704431
1178,6835890.457037417
1179,6835890.457028227
1180,6835889.961722039
1181,6835889.961715147
1182,6835889.714058606
1183,6835889.714047119
1184,6835889.714040226
1185,6835889.466383686
1186,6835889.466372198
1187,6835888.228128555
1188,6835887.980472015
1189,6835887.9804651225
1190,6835887.980455932
1191,6835887.732799392
1192,6835887.7327924995
1193,6835887.485135959
1194,6835887.485124472
1195,6835886.494528179
1196,6835881.293924635
1197,6835881.293915445
1198,6835881.293906255
1199,6835881.293899362
1200,6835881.293890173
1201,6835880.550938931
1202,6835880.550927444
1203,6835880.550922849
1204,6835880.5509159565
1205,6835879.312670016
1206,6835879.065013476
1207,6835879.065004285
1208,6835879.064995095
1209,6835878.817338555
1210,6835878.817329365
1211,6835878.569675122
1212,6835878.56966823
1213,6835878.569654445
1214,6835878.56964985
1215,6835878.56964066
1216,6835878.32198412
1217,6835878.074332175
1218,6835878.074322985
1219,6835878.074313794
1220,6835877.826657254
1221,6835877.826648064
1222,6835872.62604452
1223,6835872.37838798
1224,6835872.378383385
1225,6835872.378376492
1226,6835871.140128254
1227,6835871.140123659
1228,6835871.140112172
1229,6835871.140105279
1230,6835870.6448013885
1231,6835870.644794496
1232,6835870.644787604
1233,6835870.644778414
1234,6835870.644769223
1235,6835870.644760034
1236,6835870.397108088
1237,6835865.1965045445
1238,6835865.196495355
1239,6835864.948838814
1240,6835864.948831922
1241,6835864.701179977
1242,6835864.453523437
1243,6835864.453516544
1244,6835864.205862301
1245,6835862.967618658
1246,6835862.967609468
1247,6835862.967602575
1248,6835862.9675956825
1249,6835861.976997092
1250,6835861.9769902
1251,6835861.72933366
1252,6835861.729326767
1253,6835861.481670227
1254,6835861.481665632
1255,6835861.481656441
1256,6835850.089869143
1257,6835849.842217199
1258,6835849.842208008
1259,6835849.842198818
1260,6835849.594544576
1261,6835849.594537683
1262,6835849.346881143
1263,6835849.0992269
1264,6835849.099220008
1265,6835849.099210817
1266,6835849.099201627
1267,6835847.860960281
1268,6835847.860951091
1269,6835847.613296849
1270,6835847.613289956
1271,6835847.365635714
1272,6835847.365628821
1273,6835847.3656196315
1274,6835847.117963091
1275,6835847.117958495
1276,6835841.917354953
1277,6835829.287335498
1278,6835829.287328606
1279,6835829.039676661
1280,6835829.03966747
1281,6835829.03965828
1282,6835828.544356688
1283,6835828.544349795
1284,6835828.5443429025
1285,6835828.54433601
1286,6835827.306090069
1287,6835827.306083176
1288,6835827.306078581
1289,6835827.306069392
1290,6835827.058417446
1291,6835827.058410554
1292,6835826.810756311
1293,6835826.563102068
1294,6835826.563095176
1295,6835826.5630905805
1296,6835826.563081391
1297,6835826.067779798
1298,6835825.820125556
1299,6835825.820116365
1300,6835825.82011177
1301,6835825.820100282
1302,6835825.820097985
1303,6835825.572441445
1304,6835825.3247895
1305,6835825.324782607
1306,6835825.324775714
1307,6835825.324766525
1308,6835823.095935778
1309,6835823.095926588
1310,6835823.095917398
1311,6835823.095915101
1312,6835822.60061121
1313,6835822.600608912
1314,6835822.6006020205
1315,6835822.600597425
1316,6835822.60058364
1317,6835822.35293629
1318,6835817.152332746
1319,6835817.152328151
1320,6835816.904671611
1321,6835816.657019665
1322,6835816.657012773
1323,6835816.40935853
1324,6835816.409353935
1325,6835816.409344746
1326,6835816.1616928
1327,6835814.923453752
1328,6835814.923444562
1329,6835814.9234399665
1330,6835814.923430777
1331,6835814.923426182
1332,6835814.923416992
1333,6835814.675765047
1334,6835814.675755857
1335,6835809.475156908
1336,6835809.475150015
1337,6835809.22749807
1338,6835809.227493475
1339,6835797.835708475
1340,6835797.835701582
1341,6835797.835696987
1342,6835797.588042744
1343,6835797.588035852
1344,6835797.340383907
1345,6835797.340377014
1346,6835797.340367824
1347,6835797.340363229
1348,6835797.340358634
1349,6835796.102117288
1350,6835796.102110395
1351,6835795.85445845
1352,6835795.6068065055
1353,6835795.606799613
1354,6835795.35914537
