epoch,loss
158,5777051.524289491
159,5767650.144167217
160,5758465.876074025
161,5749478.587161269
162,5740694.623925975
163,5732101.563697951
164,5723715.328569068
165,5715507.947207535
166,5707500.925313946
167,5699651.386649041
168,5691976.718935889
169,5684486.412425645
170,5677155.054775281
171,5669982.747934567
172,5662960.619629875
173,5656098.905816259
174,5649373.965631196
175,5642816.185062789
176,5636385.805849306
177,5630099.66531725
178,5623940.3499669535
179,5617916.807666887
180,5612035.3683079975
181,5606265.035938533
182,5600622.697703239
183,5595083.094183741
184,5589687.067828817
185,5584374.185145406
186,5579197.117894911
187,5574119.6244216785
188,5569139.5609715795
189,5564271.468192333
190,5559504.432005948
191,5554839.799487772
192,5550259.319233311
193,5545779.37838731
194,5541394.460922009
195,5537095.5760079315
196,5532884.597075347
197,5528759.2778420355
198,5524719.287838731
199,5520764.136235955
200,5516870.401520158
201,5513077.528089887
202,5509344.309236616
203,5505692.614920687
204,5502122.759005288
205,5498605.533046926
206,5495169.450181758
207,5491789.700016524
208,5488484.4331625905
209,5485251.920522141
210,5482075.028668209
211,5478971.171100463
212,5475921.89193655
213,5472926.522224058
214,5469980.079147389
215,5467102.873678123
216,5464290.254048249
217,5461518.723149372
218,5458805.083939194
219,5456143.870786517
220,5453532.762392597
221,5450985.00214805
222,5448464.010492399
223,5446005.892762723
224,5443590.57509914
225,5441224.67547918
226,5438886.400115664
227,5436606.473479842
228,5434364.534203569
229,5432172.140118969
230,5430020.105667548
231,5427910.1255783215
232,5425835.963317911
233,5423792.339970258
234,5421801.524124256
235,5419833.663003965
236,5417917.439854594
237,5416025.366738268
238,5414172.636070721
239,5412342.733559154
240,5410563.76569729
241,5408806.955882353
242,5407082.888301388
243,5405397.8412921345
244,5403746.849801718
245,5402109.339391937
246,5400511.426305354
247,5398952.178122935
248,5397405.8772306675
249,5395892.521893589
250,5394410.577742895
251,5392948.419365499
252,5391519.494629875
253,5390119.286351619
254,5388734.042547918
255,5387379.871447455
256,5386044.307997356
257,5384740.105337079
258,5383448.231411104
259,5382187.014953734
260,5380954.320224719
261,5379735.268093192
262,5378546.212491739
263,5377369.680353602
264,5376211.180270985
265,5375076.270076008
266,5373969.788830139
267,5372876.416391276
268,5371793.754130865
269,5370740.706956378
270,5369714.817250496
271,5368694.926966292
272,5367693.085343688
273,5366695.802131527
274,5365744.928949107
275,5364787.090135492
276,5363858.069729015
277,5362932.930188367
278,5362042.269415069
279,5361154.938532717
280,5360279.309814937
281,5359423.974884336
282,5358581.003056841
283,5357763.739672835
284,5356940.0278420355
285,5356155.09947125
286,5355361.790234633
287,5354596.808575678
288,5353833.927709848
289,5353098.687706543
290,5352357.219762062
291,5351635.554196959
292,5350934.512888301
293,5350232.946381361
294,5349549.4451421015
295,5348887.85682419
296,5348218.175727032
297,5347574.432171183
298,5346934.52709848
299,5346298.036682089
300,5345686.178536021
301,5345083.158294778
302,5344484.154659617
303,5343894.25123926
304,5343306.779659617
305,5342737.746199603
306,5342184.75338731
307,5341644.326421018
308,5341096.561549901
309,5340568.014292796
310,5340047.067828817
311,5339528.7221579645
312,5339019.291143424
313,5338528.069150694
314,5338029.127808989
315,5337550.1927462
316,5337072.028007271
317,5336619.487524785
318,5336152.245456047
319,5335703.297174488
320,5335263.110624587
321,5334825.085013219
322,5334387.499256444
323,5333974.546348315
324,5333549.205138797
325,5333146.123347654
326,5332745.854841375
327,5332347.3744216785
328,5331949.418621943
329,5331577.663251817
330,5331190.299653008
331,5330826.102115003
332,5330464.141688698
333,5330104.6302875085
334,5329745.558740912
335,5329387.65672505
336,5329055.700842696
337,5328706.017597488
338,5328383.009583609
339,5328059.712904825
340,5327732.077742895
341,5327416.762723067
342,5327097.990664243
343,5326786.6664738925
344,5326493.61145076
345,5326183.888631857
346,5325892.866820886
347,5325608.19150694
348,5325324.778502975
349,5325043.153585591
350,5324761.697620621
351,5324487.927214144
352,5324230.917382684
353,5323959.188780569
354,5323706.178370787
355,5323452.286516854
356,5323190.022389293
357,5322943.357898216
358,5322698.837161269
359,5322456.587326503
360,5322229.65763384
361,5321994.245703899
362,5321753.435723728
363,5321535.961913417
364,5321303.134170522
365,5321092.252561137
366,5320877.523876404
367,5320651.779163913
368,5320438.855171844
369,5320231.64193655
370,5320025.555849306
371,5319825.6467283545
372,5319637.456378057
373,5319439.216209518
374,5319235.87466953
375,5319054.810310641
376,5318858.103354263
377,5318680.368886319
378,5318490.720340383
379,5318312.705799736
380,5318141.4615829475
381,5317965.166969596
382,5317793.591705222
383,5317624.601206213
384,5317454.551140119
385,5317286.178618639
386,5317124.042630536
387,5316956.407220754
388,5316795.093109716
389,5316650.946216127
390,5316484.216870456
391,5316340.535608063
392,5316181.500413086
393,5316044.79279577
394,5315886.22323199
395,5315743.96521811
396,5315608.799405156
397,5315467.862690019
398,5315333.476371448
399,5315182.413664904
400,5315048.730089227
401,5314915.258426966
402,5314781.320555189
403,5314664.761814277
404,5314532.882931262
405,5314406.155816259
406,5314273.657799074
407,5314148.67580965
408,5314034.497934567
409,5313908.592118308
410,5313800.692580965
411,5313676.269580304
412,5313551.914160608
413,5313444.065019828
414,5313336.639705882
415,5313212.995621283
416,5313113.662508261
417,5313005.948529412
418,5312888.854263053
419,5312782.538334435
420,5312683.696050893
421,5312584.192828817
422,5312479.1392101785
423,5312378.686384666
424,5312280.030237938
425,5312181.01784534
426,5312082.539243225
427,5311984.585839392
428,5311885.471497025
429,5311792.966539986
430,5311695.665482485
431,5311597.94059815
432,5311506.409864508
433,5311425.258840052
434,5311334.177131527
435,5311242.323942498
436,5311161.24909121
437,5311070.497273629
438,5310980.236863847
439,5310905.508509584
440,5310815.078569068
441,5310741.739672835
442,5310651.131609385
443,5310577.27552875
444,5310488.480750165
445,5310413.777015863
446,5310339.946133509
447,5310250.846083939
448,5310184.446463979
449,5310110.725545274
450,5310027.209104428
451,5309954.259087905
452,5309886.82509914
453,5309814.28172505
454,5309732.154742234
455,5309658.46703569
456,5309592.693985459
457,5309526.437541309
458,5309459.477775942
459,5309393.373678123
460,5309322.253552545
461,5309256.310393258
462,5309190.324851288
463,5309123.525446134
464,5309057.649867812
465,5308992.113350959
466,5308931.372356246
467,5308865.5729510905
468,5308800.078238599
469,5308734.48215466
470,5308668.8093192335
471,5308608.390201586
472,5308560.664656312
473,5308495.440846002
474,5308436.038334435
475,5308370.560228024
476,5308310.759087905
477,5308262.380617977
478,5308203.0456873765
479,5308137.677544613
480,5308077.82542961
481,5308035.420604759
482,5307970.094266358
483,5307927.892762723
484,5307869.142019168
485,5307808.933658294
486,5307760.961252479
487,5307701.600545274
488,5307642.790234633
489,5307601.164325843
490,5307542.311632518
491,5307498.261896893
492,5307439.188697951
493,5307397.350875744
494,5307338.438615334
495,5307295.447868473
496,5307238.1965465965
497,5307195.036269002
498,5307135.945885657
499,5307092.9465465965
500,5307051.353849967
501,5306992.424405156
502,5306956.280155321
503,5306897.485872439
504,5306854.596497025
505,5306812.283294778
506,5306760.30171844
507,5306717.158046926
508,5306675.378635162
509,5306623.60038004
510,5306580.320968275
511,5306543.964226702
512,5306501.921926636
513,5306449.880783212
514,5306407.02461996
515,5306371.422174488
516,5306328.481245869
517,5306275.295769993
518,5306233.575346992
519,5306196.777594184
520,5306154.989011897
521,5306102.888301388
522,5306066.590548579
523,5306023.632435558
524,5305988.2327329805
525,5305951.426387971
526,5305909.663003965
527,5305873.432832122
528,5305821.297752809
529,5305778.076751487
530,5305742.753222075
531,5305705.336335096
532,5305669.877065433
533,5305633.095918705
534,5305596.831378057
535,5305555.05080965
536,5305518.3624421675
537,5305481.699851288
538,5305445.341953074
539,5305393.104923992
540,5305356.950346992
541,5305321.346744877
542,5305284.573612029
543,5305247.952825512
544,5305211.671100463
545,5305175.940350298
546,5305139.616242564
547,5305103.241159948
548,5305066.781311963
549,5305029.906229346
550,5305010.215548579
551,5304973.340465962
552,5304937.126321877
553,5304901.818820225
554,5304865.1046761405
555,5304834.703238599
556,5304798.581873761
557,5304761.774372108
558,5304725.305931923
559,5304688.498430271
560,5304652.292300066
561,5304621.96703569
562,5304586.5999669535
563,5304565.171596167
564,5304530.1859715795
565,5304498.716374752
566,5304463.637392597
567,5304425.465052875
568,5304390.055601454
569,5304358.746943159
570,5304339.089474554
571,5304303.840961666
572,5304272.15085922
573,5304235.927544613
574,5304200.212822207
575,5304168.861781229
576,5304148.568572373
577,5304112.175727032
578,5304082.3412921345
579,5304046.4994216785
580,5304015.012640449
581,5303995.346579643
582,5303965.054527429
583,5303928.44117647
584,5303892.2430601455
585,5303861.823859881
586,5303841.691589558
587,5303811.263797092
588,5303773.6166556515
589,5303743.48554197
590,5303722.624173827
591,5303692.026850628
592,5303655.574438202
593,5303626.680436219
594,5303606.285277594
595,5303575.4674487775
596,5303538.464061467
597,5303508.536269002
598,5303487.081543292
599,5303457.102775942
600,5303426.71736616
601,5303405.923578982
602,5303376.478602115
603,5303340.051387971
604,5303308.30973232
605,5303294.642514871
606,5303257.155733642
607,5303228.3802875085
608,5303206.662673497
609,5303176.471992729
610,5303145.221744877
611,5303126.470340383
612,5303095.262475215
613,5303063.969844679
614,5303045.176057502
615,5303013.544365499
616,5302984.506031064
617,5302963.415565102
618,5302931.9871943155
619,5302901.516440846
620,5302888.340631196
621,5302850.260492399
622,5302820.120208195
623,5302806.5205717115
624,5302770.101371448
625,5302755.069315929
626,5302724.878056841
627,5302693.661599471
628,5302674.689689359
629,5302643.134170522
630,5302613.197207535
631,5302598.495621283
632,5302561.567828817
633,5302548.018588896
634,5302516.751156642
635,5302486.390366821
636,5302471.943076669
637,5302435.303370787
638,5302421.754130865
639,5302390.444315929
640,5302360.413995373
641,5302345.500495704
642,5302315.343027098
643,5302295.472488433
644,5302264.077908129
645,5302250.104841375
646,5302219.989755453
647,5302189.789904164
648,5302174.834021811
649,5302138.440019828
650,5302124.763631857
651,5302093.563780569
652,5302079.887392597
653,5302048.670356907
654,5302018.046678784
655,5302003.666969596
656,5301973.509500992
657,5301959.697372769
658,5301922.447124917
659,5301908.6859715795
660,5301877.35897224
661,5301863.68258427
662,5301833.592696629
663,5301802.333278256
664,5301788.8516192995
665,5301758.52461996
666,5301743.636318573
667,5301712.622604098
668,5301698.768093192
669,5301669.102032386
670,5301654.187954395
671,5301617.531064111
672,5301604.3037012555
673,5301572.866159948
674,5301559.011649041
675,5301529.218440185
676,5301514.330138797
677,5301483.223066755
678,5301469.953321216
679,5301438.515779908
680,5301424.864590218
681,5301394.401850628
682,5301380.114920687
683,5301350.0250330465
684,5301335.314276272
685,5301305.097240581
686,5301291.488433575
687,5301260.254213483
688,5301246.984467944
689,5301215.835013219
690,5301202.099058162
691,5301172.212491739
692,5301157.501734964
693,5301127.572785856
694,5301112.946794448
695,5301082.687376074
696,5301069.298496365
697,5301039.039077991
698,5301024.6164078
699,5300995.111285525
700,5300979.9343192335
701,5300950.098727694
702,5300941.861615995
703,5300911.602197621
704,5300896.849058162
705,5300866.920109055
706,5300853.776933245
707,5300823.432749504
708,5300809.298165896
709,5300779.038747521
710,5300764.9465465965
711,5300750.108641772
712,5300720.179692663
713,5300705.629874421
714,5300676.64995043
715,5300662.13392267
716,5300631.8321216125
717,5300623.891688698
718,5300593.962739591
719,5300580.777181097
720,5300549.703899537
721,5300536.256031064
722,5300521.740003305
723,5300491.641523464
724,5300477.134087905
725,5300447.4674487775
726,5300433.934814937
727,5300409.131857237
728,5300395.929692663
729,5300365.890201586
730,5300351.670852611
731,5300338.129626569
732,5300307.013962327
733,5300293.828403833
734,5300264.102775942
735,5300255.82328156
736,5300226.055270985
737,5300212.539243225
738,5300181.754048249
739,5300168.212822207
740,5300153.993473232
741,5300124.572538004
742,5300116.894993391
743,5300086.109798414
744,5300072.92423992
745,5300043.156229346
746,5300028.513053536
747,5300014.29370456
748,5299985.847571051
749,5299977.483311302
750,5299946.740499008
751,5299934.817828817
752,5299920.174653008
753,5299889.431840714
754,5299877.509170522
755,5299852.5790647715
756,5299838.40209848
757,5299809.95596497
758,5299795.270406477
759,5299781.051057502
760,5299752.223479842
761,5299744.19828156
762,5299714.692580965
763,5299701.066589558
764,5299687.177709848
765,5299657.290565102
766,5299650.655403173
767,5299619.785442829
768,5299606.464144085
769,5299592.244795109
770,5299563.374834766
771,5299555.722488433
772,5299525.22538004
773,5299512.8788830135
774,5299498.659534038
775,5299469.102858559
776,5299462.425313946
777,5299432.919613351
778,5299418.234054858
779,5299404.260409782
780,5299375.805684071
781,5299367.78048579
782,5299337.893341044
783,5299325.30973232
784,5299310.963235294
785,5299281.076090548
786,5299273.7118307995
787,5299244.926635823
788,5299230.622521481
789,5299217.919778585
790,5299193.328734303
791,5299181.736533377
792,5299167.381444151
793,5299137.833360872
794,5299130.774372108
795,5299101.59914078
796,5299087.244051553
797,5299073.355171844
798,5299044.4852115
799,5299037.078569068
800,5299007.191424322
801,5298994.5654329145
802,5298981.583195638
803,5298957.3140284205
804,5298944.28940846
805,5298931.281972902
806,5298901.861037673
807,5298894.030568407
808,5298864.609633179
809,5298851.602197621
810,5298838.57757766
811,5298814.308410442
812,5298802.343357568
813,5298788.700181758
814,5298765.752891606
815,5298752.7282716455
816,5298739.720836087
817,5298710.172752809
818,5298702.4270489095
819,5298673.251817581
820,5298659.913912756
821,5298647.634996695
822,5298623.0353602115
823,5298610.3835922
824,5298597.376156642
825,5298568.15854263
826,5298561.4042465305
827,5298547.761070721
828,5298519.603023794
829,5298511.526850628
830,5298482.639705882
831,5298469.632270324
832,5298456.6500330465
833,5298433.702742895
834,5298420.101949769
835,5298408.001156642
836,5298383.867729676
837,5298371.164986781
838,5298357.4794282885
839,5298328.939937211
840,5298322.524702578
841,5298308.923909452
842,5298280.71488764
843,5298273.308245208
844,5298243.751569729
845,5298231.099801718
846,5298224.328899537
847,5298195.4841374755
848,5298181.459517515
849,5298175.501900198
850,5298146.962409121
851,5298133.276850628
852,5298120.243638467
853,5298098.694976867
854,5298085.0518010575
855,5298072.349058162
856,5298048.418952412
857,5298036.73339392
858,5298024.081625909
859,5297999.812458691
860,5297987.245456047
861,5297975.559897554
862,5297951.629791805
863,5297938.9270489095
864,5297927.622934567
865,5297903.7352115
866,5297891.032468606
867,5297877.346910113
868,5297855.416804362
869,5297843.095505618
870,5297829.155651025
871,5297806.589805023
872,5297794.9042465305
873,5297781.218688037
874,5297758.271397885
875,5297746.967283542
876,5297733.324107733
877,5297710.376817581
878,5297698.055518837
879,5297686.32757766
880,5297662.567002644
881,5297649.821877065
882,5297637.5005783215
883,5297614.67242234
884,5297601.927296761
885,5297589.936467283
886,5297566.684484468
887,5297554.69365499
888,5297541.990912095
889,5297518.187954395
890,5297506.502395902
891,5297494.181097158
892,5297471.6152511565
893,5297458.938284865
894,5297452.895902181
895,5297424.000165234
896,5297410.441754792
897,5297405.03511236
898,5297376.190350298
899,5297363.869051553
900,5297357.471001321
901,5297345.564937211
902,5297316.381113681
903,5297310.296348315
904,5297297.712739591
905,5297268.817002644
906,5297262.77461996
907,5297250.097653668
908,5297227.616573034
909,5297214.913830139
910,5297203.982567746
911,5297180.382931262
912,5297167.680188367
913,5297155.486037673
914,5297133.8864011895
915,5297120.573694646
916,5297114.531311963
917,5297086.322290152
918,5297074.458608724
919,5297068.3652511565
920,5297055.739259749
921,5297027.2249669535
922,5297021.131609385
923,5297008.937458691
924,5296986.015945142
925,5296974.067498348
926,5296961.70381692
927,5296939.816093854
928,5296926.918621943
929,5296920.494795109
930,5296892.709600132
931,5296881.04923992
932,5296874.7101784535
933,5296861.39747191
934,5296840.221662261
935,5296827.5189193655
936,5296815.655237938
937,5296794.055601454
938,5296780.785277594
939,5296775.073364177
940,5296746.949107733
941,5296734.958278256
942,5296729.288747521
943,5296716.611781229
944,5296694.503552545
945,5296681.80080965
946,5296671.200016524
947,5296648.634170522
948,5296635.355254461
949,5296630.372438863
950,5296618.712078651
951,5296589.528255123
952,5296583.901107072
953,5296571.647967614
954,5296549.031146728
955,5296537.1674653
956,5296532.515118969
957,5296503.619382023
958,5296491.755700595
959,5296486.679527429
960,5296473.409203569
961,5296451.2585922
962,5296439.945885657
963,5296427.997438863
964,5296405.762062129
965,5296394.534120952
966,5296387.873182419
967,5296375.551883675
968,5296354.409864508
969,5296342.130948447
970,5296330.470588235
971,5296308.667630536
972,5296295.727775942
973,5296290.346331791
974,5296278.787921349
975,5296256.9253965635
976,5296244.604097819
977,5296233.706625909
978,5296211.513631857
979,5296199.607567746
980,5296193.582369464
981,5296181.63392267
982,5296159.525693986
983,5296148.501074025
984,5296136.2221579645
985,5296114.444398546
986,5296103.513136153
987,5296097.419778585
988,5296084.564689359
989,5296063.388879709
990,5296051.143754131
991,5296046.821877065
992,5296018.3499669535
993,5296006.104841375
994,5296001.78296431
995,5295989.876900198
996,5295967.302461996
997,5295955.379791805
998,5295950.125495704
999,5295938.1770489095
1000,5295916.704560475
1001,5295905.0865829475
1002,5295899.747521481
1003,5295871.66564772
1004,5295860.047670192
1005,5295854.793374091
1006,5295843.862111699
1007,5295821.287673497
1008,5295808.390201586
1009,5295804.068324521
1010,5295791.865581626
1011,5295770.689771976
1012,5295759.156559815
1013,5295753.817498348
1014,5295742.835261071
1015,5295714.448116325
1016,5295708.778585591
1017,5295697.881113681
1018,5295676.018588896
1019,5295664.154907469
1020,5295659.502561137
1021,5295647.587904825
1022,5295626.784947125
1023,5295613.9298578985
1024,5295608.590796431
1025,5295597.693324521
1026,5295575.50033047
1027,5295563.636649041
1028,5295559.35715466
1029,5295547.315350298
1030,5295525.537590879
1031,5295514.979180437
1032,5295509.343440185
1033,5295498.412177793
1034,5295470.0250330465
1035,5295464.728354263
1036,5295453.830882353
1037,5295431.968357568
1038,5295420.435145406
1039,5295416.155651025
1040,5295403.910525446
1041,5295383.065185063
1042,5295371.201503635
1043,5295365.904824851
1044,5295355.007352941
1045,5295333.144828156
1046,5295321.653998679
1047,5295317.41688698
1048,5295305.4174653
1049,5295284.699272968
1050,5295271.759418374
1051,5295266.547504957
1052,5295255.946711831
1053,5295233.787508261
1054,5295223.229097819
1055,5295217.974801718
1056,5295206.399206874
1057,5295185.257187706
1058,5295173.6392101785
1059,5295168.427296761
1060,5295157.911269002
1061,5295136.0911269
1062,5295125.19365499
1063,5295119.896976206
1064,5295108.363764045
1065,5295087.560806345
1066,5295075.646150033
1067,5295071.324272968
1068,5295059.875826173
1069,5295038.098066755
1070,5295027.497273629
1071,5295023.225793126
1072,5295011.303122935
1073,5294990.932005948
1074,5294979.398793787
1075,5294975.076916722
1076,5294963.204643093
1077,5294942.35930271
1078,5294930.868473232
1079,5294925.656559815
1080,5294915.386235955
1081,5294893.269415069
1082,5294882.668621943
1083,5294877.829560475
1084,5294866.296348315
1085,5294845.493390615
1086,5294833.578734303
1087,5294829.384005288
1088,5294817.808410442
1089,5294796.030651025
1090,5294785.802709848
1091,5294780.921265697
1092,5294776.345092531
1093,5294764.727115003
1094,5294744.00892267
1095,5294732.518093192
1096,5294727.551883675
1097,5294716.654411765
1098,5294695.249504296
1099,5294684.691093854
1100,5294680.758674818
1101,5294669.310228024
1102,5294648.46488764
1103,5294636.923083278
1104,5294632.728354263
1105,5294621.483228684
1106,5294599.7054692665
1107,5294589.274206874
1108,5294583.935145406
1109,5294580.019910773
1110,5294568.444315929
1111,5294547.726123596
1112,5294536.192911434
1113,5294531.353849967
1114,5294521.0835261075
1115,5294500.288582287
1116,5294489.814937211
1117,5294484.518258427
1118,5294474.4174653
1119,5294452.970175149
1120,5294441.479345671
1121,5294437.199851288
1122,5294432.267432254
1123,5294421.793787178
1124,5294399.973645076
1125,5294389.87285195
1126,5294384.949025116
1127,5294373.458195638
1128,5294353.977115003
1129,5294342.435310641
1130,5294338.571050893
1131,5294326.995456047
1132,5294306.319646398
1133,5294301.72628883
1134,5294290.2778420355
1135,5294285.998347654
1136,5294274.8379874425
1137,5294254.068820225
1138,5294243.815102446
1139,5294239.950842696
1140,5294228.790482485
1141,5294207.05510575
1142,5294196.9543126235
1143,5294191.988103107
1144,5294187.793374091
1145,5294176.582038996
1146,5294155.863846662
1147,5294145.610128883
1148,5294141.788251817
1149,5294130.585508923
1150,5294108.892514871
1151,5294105.273959022
1152,5294093.783129544
1153,5294089.537425645
1154,5294078.419448116
1155,5294058.938367482
1156,5294047.778007271
1157,5294043.913747521
1158,5294032.422918044
1159,5294027.914325843
1160,5294007.111368143
1161,5293995.9510079315
1162,5293993.4510079315
1163,5293981.578734303
1164,5293961.436715135
1165,5293949.945885657
1166,5293946.454477859
1167,5293941.200181758
1168,5293930.08220423
1169,5293909.694481163
1170,5293899.483146068
1171,5293895.949355585
1172,5293884.077081956
1173,5293880.585674157
1174,5293858.850297422
1175,5293848.622356246
1176,5293845.105171844
1177,5293835.004378717
1178,5293813.557088566
1179,5293802.439111038
1180,5293798.617233972
1181,5293793.651024454
1182,5293783.507848645
1183,5293763.136731659
1184,5293752.942580965
1185,5293747.773050231
1186,5293744.239259749
1187,5293732.706047588
1188,5293712.648793787
1189,5293702.522224058
1190,5293698.988433575
1191,5293687.497604098
1192,5293682.989011897
1193,5293662.643671514
1194,5293651.398545935
1195,5293648.525693986
1196,5293637.738185723
1197,5293617.062376074
1198,5293612.129957039
1199,5293602.029163913
1200,5293598.469596827
1201,5293588.284038334
1202,5293566.879130865
1203,5293563.387723067
1204,5293551.939276272
1205,5293547.345918705
1206,5293538.236533377
1207,5293517.204477859
1208,5293507.103684733
1209,5293502.222240581
1210,5293498.646067415
1211,5293488.477115003
1212,5293468.462243887
1213,5293457.013797092
1214,5293453.522389293
1215,5293448.589970258
1216,5293439.480584931
1217,5293418.406146728
1218,5293407.974884336
1219,5293403.381526768
1220,5293399.847736285
1221,5293389.721166557
1222,5293369.70629544
1223,5293358.588317911
1224,5293354.766440846
1225,5293350.257848645
1226,5293340.046513549
1227,5293320.031642432
1228,5293315.523050231
1229,5293305.091787838
1230,5293300.583195638
1231,5293291.804279577
1232,5293270.441754792
1233,5293266.90796431
1234,5293256.035690681
1235,5293253.205221415
1236,5293242.417713152
1237,5293238.5534534035
1238,5293217.190928618
1239,5293207.420604759
1240,5293203.903420357
1241,5293193.802627231
1242,5293189.29403503
1243,5293169.279163913
1244,5293158.728767349
1245,5293155.237359551
1246,5293150.728767349
1247,5293140.627974223
1248,5293120.587326503
1249,5293110.817002644
1250,5293105.977941177
1251,5293102.156064111
1252,5293091.326173166
1253,5293072.302709848
1254,5293061.18473232
1255,5293057.693324521
1256,5293053.18473232
1257,5293044.321050893
1258,5293023.043291474
1259,5293019.467118308
1260,5293008.764375413
1261,5293006.264375413
1262,5292995.061632518
1263,5292991.570224719
1264,5292970.5381692005
1265,5292961.716870456
1266,5292956.920191673
1267,5292953.428783873
1268,5292942.641275612
1269,5292923.57542961
1270,5292912.499834766
1271,5292909.008426966
1272,5292904.499834766
1273,5292896.051387971
1274,5292874.688863186
1275,5292870.86698612
1276,5292860.164243225
1277,5292857.9947124915
1278,5292853.486120291
1279,5292843.385327165
1280,5292823.344679445
1281,5292813.574355585
1282,5292809.065763384
1283,5292805.574355585
1284,5292795.820637805
1285,5292775.475297422
1286,5292770.966705222
1287,5292761.196381361
1288,5292758.009666226
1289,5292754.518258427
1290,5292743.400280898
1291,5292724.800644415
1292,5292714.013136153
1293,5292710.5217283545
1294,5292706.013136153
1295,5292697.564689359
1296,5292676.202164574
1297,5292672.710756775
1298,5292662.957038996
1299,5292659.465631196
1300,5292654.957038996
1301,5292645.271480503
1302,5292625.603684733
1303,5292615.502891606
1304,5292610.994299405
1305,5292608.494299405
1306,5292597.706791144
1307,5292594.215383344
1308,5292574.505204891
1309,5292564.777263715
1310,5292561.328238599
1311,5292556.819646398
1312,5292548.040730337
1313,5292543.532138136
1314,5292523.559649702
1315,5292513.76354924
1316,5292510.356906808
1317,5292505.848314607
1318,5292496.120373431
1319,5292476.410194977
1320,5292473.342614012
1321,5292462.55510575
1322,5292460.385575017
1323,5292455.876982816
1324,5292446.149041639
1325,5292426.10839392
1326,5292416.46521811
1327,5292411.956625909
1328,5292409.456625909
1329,5292398.669117647
1330,5292395.220092531
1331,5292376.569481163
1332,5292365.781972902
1333,5292362.290565102
1334,5292359.146232651
1335,5292349.460674157
1336,5292344.99446464
1337,5292324.979593523
1338,5292315.513962327
1339,5292312.446381361
1340,5292307.937789161
1341,5292299.53172505
1342,5292295.107898216
1343,5292275.135409782
1344,5292265.669778585
1345,5292262.178370787
1346,5292258.729345671
1347,5292249.306097158
1348,5292245.814689359
1349,5292224.78263384
1350,5292216.461335096
1351,5292211.995125579
1352,5292208.503717779
